eevp,eevp_source,vote_share_trd,trump2016,votes2012,votes2016,expected_votes,state,timestamp,time_cat,vote_share_rep,vote_share_dem,votes,num_Trump,num_Biden,new_Trump,new_Biden
80,edison,0,1202484,2569520,2780247,3325000,colorado,2020-11-04T03:44:43Z,4-Nov,0.407,0.57,2630166,1070477.562,1499194.62,7341.796,3996.289
83,edison,0,1202484,2569520,2780247,3325000,colorado,2020-11-04T03:46:57Z,4-Nov,0.412,0.565,2716506,1119200.472,1534825.89,48722.91,35631.27
83,edison,0,1202484,2569520,2780247,3325000,colorado,2020-11-04T03:55:36Z,4-Nov,0.412,0.565,2716750,1119301,1534963.75,100.528,137.86
83,edison,0,1202484,2569520,2780247,3325000,colorado,2020-11-04T03:56:19Z,4-Nov,0.412,0.565,2721090,1121089.08,1537415.85,1788.08,2452.1
83,edison,0,1202484,2569520,2780247,3325000,colorado,2020-11-04T04:01:48Z,4-Nov,0.412,0.565,2721111,1121097.732,1537427.715,8.652,11.865
83,edison,0,1202484,2569520,2780247,3325000,colorado,2020-11-04T04:04:34Z,4-Nov,0.412,0.565,2721765,1121367.18,1537797.225,269.448,369.51
85,edison,0,1202484,2569520,2780247,3325000,colorado,2020-11-04T04:05:36Z,4-Nov,0.411,0.566,2772820,1139629.02,1569416.12,18261.84,31618.895
85,edison,0,1202484,2569520,2780247,3325000,colorado,2020-11-04T04:06:24Z,4-Nov,0.411,0.566,2774090,1140150.99,1570134.94,521.97,718.82
85,edison,0,1202484,2569520,2780247,3325000,colorado,2020-11-04T04:12:15Z,4-Nov,0.411,0.566,2781733,1143292.263,1574460.878,3141.273,4325.938
85,edison,0,1202484,2569520,2780247,3325000,colorado,2020-11-04T04:12:56Z,4-Nov,0.411,0.566,2781734,1143292.674,1574461.444,0.411,0.566
85,edison,0,1202484,2569520,2780247,3325000,colorado,2020-11-04T04:14:34Z,4-Nov,0.411,0.566,2787572,1145692.092,1577765.752,2399.418,3304.308
85,edison,0,1202484,2569520,2780247,3325000,colorado,2020-11-04T04:20:22Z,4-Nov,0.412,0.565,2792909,1150678.508,1577993.585,4986.416,227.833
85,edison,0,1202484,2569520,2780247,3325000,colorado,2020-11-04T04:26:17Z,4-Nov,0.412,0.565,2796550,1152178.6,1580050.75,1500.092,2057.165
85,edison,0,1202484,2569520,2780247,3325000,colorado,2020-11-04T04:31:25Z,4-Nov,0.412,0.565,2796669,1152227.628,1580117.985,49.028,67.235
85,edison,0,1202484,2569520,2780247,3325000,colorado,2020-11-04T04:38:42Z,4-Nov,0.412,0.564,2800876,1153960.912,1579694.064,1733.284,-423.921
85,edison,0,1202484,2569520,2780247,3325000,colorado,2020-11-04T04:43:59Z,4-Nov,0.412,0.564,2801564,1154244.368,1580082.096,283.456,388.032
86,edison,0,1202484,2569520,2780247,3325000,colorado,2020-11-04T04:49:06Z,4-Nov,0.413,0.564,2805923,1158846.199,1582540.572,4601.831,2458.476
86,edison,0,1202484,2569520,2780247,3325000,colorado,2020-11-04T05:00:25Z,4-Nov,0.413,0.564,2807699,1159579.687,1583542.236,733.488,1001.664
86,edison,0,1202484,2569520,2780247,3325000,colorado,2020-11-04T05:09:28Z,4-Nov,0.413,0.564,2807919,1159670.547,1583666.316,90.86,124.08
86,edison,0,1202484,2569520,2780247,3325000,colorado,2020-11-04T05:10:23Z,4-Nov,0.413,0.564,2818673,1164111.949,1589731.572,4441.402,6065.256
86,edison,0,1202484,2569520,2780247,3325000,colorado,2020-11-04T05:11:56Z,4-Nov,0.413,0.563,2825473,1166920.349,1590741.299,2808.4,1009.727
86,edison,0,1202484,2569520,2780247,3325000,colorado,2020-11-04T05:16:57Z,4-Nov,0.413,0.563,2828128,1168016.864,1592236.064,1096.515,1494.765
86,edison,0,1202484,2569520,2780247,3325000,colorado,2020-11-04T05:17:45Z,4-Nov,0.413,0.563,2829798,1168706.574,1593176.274,689.71,940.21
86,edison,0,1202484,2569520,2780247,3325000,colorado,2020-11-04T05:30:25Z,4-Nov,0.414,0.563,2832591,1172692.674,1594748.733,3986.1,1572.459
86,edison,0,1202484,2569520,2780247,3325000,colorado,2020-11-04T05:32:58Z,4-Nov,0.414,0.563,2833788,1173188.232,1595422.644,495.558,673.911
86,edison,0,1202484,2569520,2780247,3325000,colorado,2020-11-04T05:37:30Z,4-Nov,0.414,0.563,2835705,1173981.87,1596501.915,793.638,1079.271
87,edison,0,1202484,2569520,2780247,3325000,colorado,2020-11-04T05:44:21Z,4-Nov,0.414,0.562,2839938,1175734.332,1596045.156,1752.462,-456.759
87,edison,0,1202484,2569520,2780247,3325000,colorado,2020-11-04T05:47:56Z,4-Nov,0.414,0.562,2840622,1176017.508,1596429.564,283.176,384.408
87,edison,0,1202484,2569520,2780247,3325000,colorado,2020-11-04T05:54:44Z,4-Nov,0.415,0.562,2843848,1180196.92,1598242.576,4179.412,1813.012
87,edison,0,1202484,2569520,2780247,3325000,colorado,2020-11-04T06:00:42Z,4-Nov,0.415,0.562,2844486,1180461.69,1598601.132,264.77,358.556
87,edison,0,1202484,2569520,2780247,3325000,colorado,2020-11-04T06:08:54Z,4-Nov,0.416,0.56,2861382,1190334.912,1602373.92,9873.222,3772.788
87,edison,0,1202484,2569520,2780247,3325000,colorado,2020-11-04T06:13:36Z,4-Nov,0.416,0.56,2862265,1190702.24,1602868.4,367.328,494.48
87,edison,0,1202484,2569520,2780247,3325000,colorado,2020-11-04T06:14:32Z,4-Nov,0.416,0.56,2862266,1190702.656,1602868.96,0.416,0.56
87,edison,0,1202484,2569520,2780247,3325000,colorado,2020-11-04T06:14:57Z,4-Nov,0.416,0.56,2862267,1190703.072,1602869.52,0.416,0.56
87,edison,0,1202484,2569520,2780247,3325000,colorado,2020-11-04T06:15:44Z,4-Nov,0.416,0.56,2866771,1192576.736,1605391.76,1873.664,2522.24
88,edison,0,1202484,2569520,2780247,3325000,colorado,2020-11-04T06:29:52Z,4-Nov,0.416,0.56,2871505,1194546.08,1608042.8,1969.344,2651.04
88,edison,0,1202484,2569520,2780247,3325000,colorado,2020-11-04T06:43:43Z,4-Nov,0.416,0.56,2875830,1196345.28,1610464.8,1799.2,2422
88,edison,0,1202484,2569520,2780247,3325000,colorado,2020-11-04T06:51:42Z,4-Nov,0.417,0.559,2886003,1203463.251,1613275.677,7117.971,2810.877
88,edison,0,1202484,2569520,2780247,3325000,colorado,2020-11-04T06:56:43Z,4-Nov,0.417,0.559,2888110,1204341.87,1614453.49,878.619,1177.813
88,edison,0,1202484,2569520,2780247,3325000,colorado,2020-11-04T06:59:44Z,4-Nov,0.417,0.559,2890540,1205355.18,1615811.86,1013.31,1358.37
88,edison,0,1202484,2569520,2780247,3325000,colorado,2020-11-04T07:05:44Z,4-Nov,0.417,0.559,2895470,1207410.99,1618567.73,2055.81,2755.87
88,edison,0,1202484,2569520,2780247,3325000,colorado,2020-11-04T07:13:43Z,4-Nov,0.417,0.559,2898804,1208801.268,1620431.436,1390.278,1863.706
88,edison,0,1202484,2569520,2780247,3325000,colorado,2020-11-04T07:19:42Z,4-Nov,0.417,0.559,2899402,1209050.634,1620765.718,249.366,334.282
88,edison,0,1202484,2569520,2780247,3325000,colorado,2020-11-04T07:49:42Z,4-Nov,0.417,0.558,2901237,1209815.829,1618890.246,765.195,-1875.472
88,edison,0,1202484,2569520,2780247,3325000,colorado,2020-11-04T08:01:46Z,4-Nov,0.417,0.558,2901819,1210058.523,1619215.002,242.694,324.756
89,edison,0,1202484,2569520,2780247,3325000,colorado,2020-11-04T08:02:43Z,4-Nov,0.418,0.558,2905875,1214655.75,1621478.25,4597.227,2263.248
89,edison,0,1202484,2569520,2780247,3325000,colorado,2020-11-04T08:20:43Z,4-Nov,0.417,0.558,2915298,1215679.266,1626736.284,1023.516,5258.034
89,edison,0,1202484,2569520,2780247,3325000,colorado,2020-11-04T08:21:57Z,4-Nov,0.417,0.558,2915299,1215679.683,1626736.842,0.417,0.558
89,edison,0,1202484,2569520,2780247,3325000,colorado,2020-11-04T08:34:49Z,4-Nov,0.417,0.558,2915895,1215928.215,1627069.41,248.532,332.568
89,edison,0,1202484,2569520,2780247,3325000,colorado,2020-11-04T11:31:43Z,4-Nov,0.418,0.558,2923315,1221945.67,1631209.77,6017.455,4140.36
89,edison,0,1202484,2569520,2780247,3325000,colorado,2020-11-04T18:49:48Z,4-Nov,0.418,0.558,2926964,1223470.952,1633245.912,1525.282,2036.142
89,edison,0,1202484,2569520,2780247,3325000,colorado,2020-11-04T19:07:43Z,4-Nov,0.418,0.558,2930894,1225113.692,1635438.852,1642.74,2192.94
90,edison,0,1202484,2569520,2780247,3325000,colorado,2020-11-04T20:15:45Z,4-Nov,0.419,0.556,2951057,1236492.883,1640787.692,11379.191,5348.84
90,edison,0,1202484,2569520,2780247,3325000,colorado,2020-11-04T21:07:44Z,4-Nov,0.419,0.556,2957978,1239392.782,1644635.768,2899.899,3848.076
91,edison,0,1202484,2569520,2780247,3325000,colorado,2020-11-04T21:50:43Z,4-Nov,0.42,0.555,2975093,1249539.06,1651176.615,10146.278,6540.847
91,edison,0,1202484,2569520,2780247,3325000,colorado,2020-11-04T22:06:43Z,4-Nov,0.42,0.555,2976696,1250212.32,1652066.28,673.26,889.665
91,edison,0,1202484,2569520,2780247,3325000,colorado,2020-11-04T23:00:43Z,4-Nov,0.42,0.555,2976887,1250292.54,1652172.285,80.22,106.005
91,edison,0,1202484,2569520,2780247,3325000,colorado,2020-11-04T23:32:43Z,4-Nov,0.421,0.554,2977835,1253668.535,1649720.59,3375.995,-2451.695
91,edison,0,1202484,2569520,2780247,3325000,colorado,2020-11-04T23:40:45Z,4-Nov,0.421,0.554,2978209,1253825.989,1649927.786,157.454,207.196
91,edison,0,1202484,2569520,2780247,3325000,colorado,2020-11-04T23:54:42Z,4-Nov,0.421,0.554,2979303,1254286.563,1650533.862,460.574,606.076
92,edison,0,1202484,2569520,2780247,3325000,colorado,2020-11-05T00:25:44Z,5-Nov,0.42,0.555,3001489,1260625.38,1665826.395,6338.817,15292.533
92,edison,0,1202484,2569520,2780247,3325000,colorado,2020-11-05T01:06:43Z,5-Nov,0.42,0.555,3005660,1262377.2,1668141.3,1751.82,2314.905
92,edison,0,1202484,2569520,2780247,3325000,colorado,2020-11-05T01:21:43Z,5-Nov,0.42,0.555,3021256,1268927.52,1676797.08,6550.32,8655.78
92,edison,0,1202484,2569520,2780247,3325000,colorado,2020-11-05T02:19:45Z,5-Nov,0.42,0.554,3040482,1277002.44,1684427.028,8074.92,7629.948
92,edison,0,1202484,2569520,2780247,3325000,colorado,2020-11-05T03:35:43Z,5-Nov,0.42,0.554,3050649,1281272.58,1690059.546,4270.14,5632.518
92,edison,0,1202484,2569520,2780247,3325000,colorado,2020-11-05T04:54:42Z,5-Nov,0.421,0.554,3055607,1286410.547,1692806.278,5137.967,2746.732
93,edison,0,1202484,2569520,2780247,3325000,colorado,2020-11-05T16:30:43Z,5-Nov,0.423,0.551,3089746,1306962.558,1702450.046,20552.011,9643.768
93,edison,0,1202484,2569520,2780247,3325000,colorado,2020-11-05T20:49:37Z,5-Nov,0.423,0.551,3089843,1307003.589,1702503.493,41.031,53.447
93,edison,0,1202484,2569520,2780247,3325000,colorado,2020-11-05T23:11:38Z,5-Nov,0.422,0.551,3092877,1305194.094,1704175.227,-1809.495,1671.734
94,edison,0,1202484,2569520,2780247,3325000,colorado,2020-11-06T00:05:38Z,6-Nov,0.422,0.552,3120846,1316997.012,1722706.992,11802.918,18531.765
94,edison,0,1202484,2569520,2780247,3325000,colorado,2020-11-06T00:18:38Z,6-Nov,0.422,0.552,3121389,1317226.158,1723006.728,229.146,299.736
94,edison,0,1202484,2569520,2780247,3325000,colorado,2020-11-06T15:08:37Z,6-Nov,0.421,0.552,3135852,1320193.692,1730990.304,2967.534,7983.576
95,edison,0,1202484,2569520,2780247,3325000,colorado,2020-11-06T18:52:38Z,6-Nov,0.422,0.552,3152462,1330338.964,1740159.024,10145.272,9168.72
95,edison,0,1202484,2569520,2780247,3325000,colorado,2020-11-06T23:09:37Z,6-Nov,0.422,0.552,3153850,1330924.7,1740925.2,585.736,766.176
95,edison,0,1202484,2569520,2780247,3325000,colorado,2020-11-06T23:25:36Z,6-Nov,0.421,0.553,3173127,1335886.467,1754739.231,4961.767,13814.031
0,edison,0,673215,1558993,1644920,1850000,connecticut,2020-11-04T01:06:29Z,4-Nov,0.401,0.559,7835,3141.835,4379.765,3141.835,4379.765
1,edison,0,673215,1558993,1644920,1850000,connecticut,2020-11-04T01:19:15Z,4-Nov,0.318,0.659,17302,5502.036,11402.018,2360.201,7022.253
1,edison,0,673215,1558993,1644920,1850000,connecticut,2020-11-04T01:22:49Z,4-Nov,0.338,0.64,19877,6718.426,12721.28,1216.39,1319.262
1,edison,0,673215,1558993,1644920,1850000,connecticut,2020-11-04T01:31:46Z,4-Nov,0.364,0.614,24966,9087.624,15329.124,2369.198,2607.844
1,edison,0,673215,1558993,1644920,1850000,connecticut,2020-11-04T01:31:46Z,4-Nov,0.364,0.614,24966,9087.624,15329.124,0,0
2,edison,0,673215,1558993,1644920,1850000,connecticut,2020-11-04T01:32:00Z,4-Nov,0.33,0.649,29306,9670.98,19019.594,583.356,3690.47
2,edison,0,673215,1558993,1644920,1850000,connecticut,2020-11-04T01:36:15Z,4-Nov,0.304,0.677,35856,10900.224,24274.512,1229.244,5254.918
2,edison,0,673215,1558993,1644920,1850000,connecticut,2020-11-04T01:37:46Z,4-Nov,0.31,0.671,39132,12130.92,26257.572,1230.696,1983.06
2,edison,0,673215,1558993,1644920,1850000,connecticut,2020-11-04T01:44:02Z,4-Nov,0.317,0.664,40679,12895.243,27010.856,764.323,753.284
2,edison,0,673215,1558993,1644920,1850000,connecticut,2020-11-04T01:45:05Z,4-Nov,0.31,0.672,44756,13874.36,30076.032,979.117,3065.176
3,edison,0,673215,1558993,1644920,1850000,connecticut,2020-11-04T01:51:52Z,4-Nov,0.324,0.658,56399,18273.276,37110.542,4398.916,7034.51
3,edison,0,673215,1558993,1644920,1850000,connecticut,2020-11-04T01:52:12Z,4-Nov,0.316,0.667,57830,18274.28,38572.61,1.004,1462.068
3,edison,0,673215,1558993,1644920,1850000,connecticut,2020-11-04T01:55:47Z,4-Nov,0.318,0.664,59452,18905.736,39476.128,631.456,903.518
3,edison,0,673215,1558993,1644920,1850000,connecticut,2020-11-04T01:57:01Z,4-Nov,0.323,0.66,59850,19331.55,39501,425.814,24.872
4,edison,0,673215,1558993,1644920,1850000,connecticut,2020-11-04T02:02:51Z,4-Nov,0.348,0.633,74104,25788.192,46907.832,6456.642,7406.832
4,edison,0,673215,1558993,1644920,1850000,connecticut,2020-11-04T02:05:32Z,4-Nov,0.35,0.631,76194,26667.9,48078.414,879.708,1170.582
4,edison,0,673215,1558993,1644920,1850000,connecticut,2020-11-04T02:06:50Z,4-Nov,0.354,0.628,78358,27738.732,49208.824,1070.832,1130.41
4,edison,0,673215,1558993,1644920,1850000,connecticut,2020-11-04T02:09:10Z,4-Nov,0.356,0.625,80290,28583.24,50181.25,844.508,972.426
5,edison,0,673215,1558993,1644920,1850000,connecticut,2020-11-04T02:10:12Z,4-Nov,0.351,0.63,84755,29749.005,53395.65,1165.765,3214.4
5,edison,0,673215,1558993,1644920,1850000,connecticut,2020-11-04T02:17:41Z,4-Nov,0.347,0.634,86526,30024.522,54857.484,275.517,1461.834
5,edison,0,673215,1558993,1644920,1850000,connecticut,2020-11-04T02:19:06Z,4-Nov,0.358,0.624,90250,32309.5,56316,2284.978,1458.516
5,edison,0,673215,1558993,1644920,1850000,connecticut,2020-11-04T02:23:21Z,4-Nov,0.365,0.617,93562,34150.13,57727.754,1840.63,1411.754
5,edison,0,673215,1558993,1644920,1850000,connecticut,2020-11-04T02:25:19Z,4-Nov,0.365,0.617,95905,35005.325,59173.385,855.195,1445.631
5,edison,0,673215,1558993,1644920,1850000,connecticut,2020-11-04T02:28:17Z,4-Nov,0.37,0.611,98424,36416.88,60137.064,1411.555,963.679
6,edison,0,673215,1558993,1644920,1850000,connecticut,2020-11-04T02:29:29Z,4-Nov,0.369,0.613,104133,38425.077,63833.529,2008.197,3696.465
6,edison,0,673215,1558993,1644920,1850000,connecticut,2020-11-04T02:35:12Z,4-Nov,0.37,0.612,106625,39451.25,65254.5,1026.173,1420.971
6,edison,0,673215,1558993,1644920,1850000,connecticut,2020-11-04T02:38:05Z,4-Nov,0.368,0.615,116930,43030.24,71911.95,3578.99,6657.45
6,edison,0,673215,1558993,1644920,1850000,connecticut,2020-11-04T02:40:50Z,4-Nov,0.364,0.618,119571,43523.844,73894.878,493.604,1982.928
8,edison,0,673215,1558993,1644920,1850000,connecticut,2020-11-04T02:41:59Z,4-Nov,0.374,0.61,153634,57459.116,93716.74,13935.272,19821.862
9,edison,0,673215,1558993,1644920,1850000,connecticut,2020-11-04T02:42:22Z,4-Nov,0.379,0.605,166071,62940.909,100472.955,5481.793,6756.215
9,edison,0,673215,1558993,1644920,1850000,connecticut,2020-11-04T02:42:28Z,4-Nov,0.384,0.6,170005,65281.92,102003,2341.011,1530.045
10,edison,0,673215,1558993,1644920,1850000,connecticut,2020-11-04T02:46:05Z,4-Nov,0.391,0.593,178854,69931.914,106060.422,4649.994,4057.422
12,edison,0,673215,1558993,1644920,1850000,connecticut,2020-11-04T02:46:36Z,4-Nov,0.382,0.602,216492,82699.944,130328.184,12768.03,24267.762
12,edison,0,673215,1558993,1644920,1850000,connecticut,2020-11-04T02:49:28Z,4-Nov,0.378,0.606,220742,83440.476,133769.652,740.532,3441.468
13,edison,0,673215,1558993,1644920,1850000,connecticut,2020-11-04T02:55:07Z,4-Nov,0.39,0.594,245479,95736.81,145814.526,12296.334,12044.874
15,edison,0,673215,1558993,1644920,1850000,connecticut,2020-11-04T02:56:55Z,4-Nov,0.395,0.59,271796,107359.42,160359.64,11622.61,14545.114
15,edison,0,673215,1558993,1644920,1850000,connecticut,2020-11-04T02:59:42Z,4-Nov,0.396,0.589,274854,108842.184,161889.006,1482.764,1529.366
15,edison,0,673215,1558993,1644920,1850000,connecticut,2020-11-04T03:01:20Z,4-Nov,0.394,0.591,282748,111402.712,167104.068,2560.528,5215.062
16,edison,0,673215,1558993,1644920,1850000,connecticut,2020-11-04T03:01:41Z,4-Nov,0.396,0.588,294146,116481.816,172957.848,5079.104,5853.78
16,edison,0,673215,1558993,1644920,1850000,connecticut,2020-11-04T03:06:08Z,4-Nov,0.397,0.588,301793,119811.821,177454.284,3330.005,4496.436
18,edison,0,673215,1558993,1644920,1850000,connecticut,2020-11-04T03:06:14Z,4-Nov,0.405,0.58,338194,136968.57,196152.52,17156.749,18698.236
19,edison,0,673215,1558993,1644920,1850000,connecticut,2020-11-04T03:10:43Z,4-Nov,0.404,0.58,344765,139285.06,199963.7,2316.49,3811.18
19,edison,0,673215,1558993,1644920,1850000,connecticut,2020-11-04T03:11:22Z,4-Nov,0.404,0.581,354998,143419.192,206253.838,4134.132,6290.138
20,edison,0,673215,1558993,1644920,1850000,connecticut,2020-11-04T03:13:04Z,4-Nov,0.41,0.575,365193,149729.13,209985.975,6309.938,3732.137
20,edison,0,673215,1558993,1644920,1850000,connecticut,2020-11-04T03:15:32Z,4-Nov,0.412,0.572,375342,154640.904,214695.624,4911.774,4709.649
23,edison,0,673215,1558993,1644920,1850000,connecticut,2020-11-04T03:19:14Z,4-Nov,0.413,0.572,417223,172313.099,238651.556,17672.195,23955.932
23,edison,0,673215,1558993,1644920,1850000,connecticut,2020-11-04T03:29:15Z,4-Nov,0.415,0.57,422273,175243.295,240695.61,2930.196,2044.054
23,edison,0,673215,1558993,1644920,1850000,connecticut,2020-11-04T03:30:59Z,4-Nov,0.416,0.569,431356,179444.096,245441.564,4200.801,4745.954
25,edison,0,673215,1558993,1644920,1850000,connecticut,2020-11-04T03:32:23Z,4-Nov,0.417,0.567,453973,189306.741,257402.691,9862.645,11961.127
28,edison,0,673215,1558993,1644920,1850000,connecticut,2020-11-04T03:37:10Z,4-Nov,0.422,0.562,521970,220271.34,293347.14,30964.599,35944.449
28,edison,0,673215,1558993,1644920,1850000,connecticut,2020-11-04T03:38:30Z,4-Nov,0.422,0.563,524883,221500.626,295509.129,1229.286,2161.989
28,edison,0,673215,1558993,1644920,1850000,connecticut,2020-11-04T03:38:46Z,4-Nov,0.422,0.563,524922,221517.084,295531.086,16.458,21.957
30,edison,0,673215,1558993,1644920,1850000,connecticut,2020-11-04T03:40:42Z,4-Nov,0.423,0.562,548341,231948.243,308167.642,10431.159,12636.556
31,edison,0,673215,1558993,1644920,1850000,connecticut,2020-11-04T03:42:24Z,4-Nov,0.43,0.554,579365,249126.95,320968.21,17178.707,12800.568
34,edison,0,673215,1558993,1644920,1850000,connecticut,2020-11-04T03:49:33Z,4-Nov,0.439,0.545,632165,277520.435,344529.925,28393.485,23561.715
35,edison,0,673215,1558993,1644920,1850000,connecticut,2020-11-04T03:57:18Z,4-Nov,0.431,0.553,653330,281585.23,361291.49,4064.795,16761.565
36,edison,0,673215,1558993,1644920,1850000,connecticut,2020-11-04T03:57:31Z,4-Nov,0.431,0.553,662732,285637.492,366490.796,4052.262,5199.306
39,edison,0,673215,1558993,1644920,1850000,connecticut,2020-11-04T03:57:34Z,4-Nov,0.427,0.557,729912,311672.424,406560.984,26034.932,40070.188
42,edison,0,673215,1558993,1644920,1850000,connecticut,2020-11-04T04:01:05Z,4-Nov,0.424,0.561,770145,326541.48,432051.345,14869.056,25490.361
43,edison,0,673215,1558993,1644920,1850000,connecticut,2020-11-04T04:08:39Z,4-Nov,0.425,0.56,786649,334325.825,440523.44,7784.345,8472.095
43,edison,0,673215,1558993,1644920,1850000,connecticut,2020-11-04T04:09:44Z,4-Nov,0.425,0.56,786659,334330.075,440529.04,4.25,5.6
46,edison,0,673215,1558993,1644920,1850000,connecticut,2020-11-04T04:15:08Z,4-Nov,0.416,0.569,846501,352144.416,481659.069,17814.341,41130.029
48,edison,0,673215,1558993,1644920,1850000,connecticut,2020-11-04T04:16:23Z,4-Nov,0.417,0.567,884393,368791.881,501450.831,16647.465,19791.762
48,edison,0,673215,1558993,1644920,1850000,connecticut,2020-11-04T04:17:07Z,4-Nov,0.419,0.566,892904,374126.776,505383.664,5334.895,3932.833
49,edison,0,673215,1558993,1644920,1850000,connecticut,2020-11-04T04:19:56Z,4-Nov,0.42,0.564,901736,378729.12,508579.104,4602.344,3195.44
50,edison,0,673215,1558993,1644920,1850000,connecticut,2020-11-04T04:22:53Z,4-Nov,0.422,0.563,919425,387997.35,517636.275,9268.23,9057.171
