id,eevp,eevp_source,trump2016,votes2012,votes2016,expected_votes,state,timestamp,weird_timestamps,hour_seconds,mail_in,time_cat,votes,vote_share_rep,vote_share_dem,absolute_diff_in_percent_vote_share,cum_num_Trump,cum_num_Biden,new_Trump_votes_added,new_Biden_votes_added,d1_NEW_votes,r_NEW_votes_added,rabs_NEW,diff_cat,outlier_new,d1_num,r_num,rabs_num,outlier_num
7857,1,edison,1405284,3068434,2976150,3325000,wisconsin,2020-11-04T02:23:05Z,normal,02:23:05Z,overnight,4-Nov,43641,0.359,0.624,0.265,15667.119,27231.984,10095.5,23973.622,6.67E-06,0.52856771,0.52856771,high,normal,3.07E-12,0.000273508,0.000273508,normal
2357,41,edison,671018,1159971,1194755,1330000,kansas,2020-11-04T02:23:10Z,normal,02:23:10Z,overnight,4-Nov,543096,0.481,0.497,0.016,261229.176,269918.712,3917.474,764.212,4.60E-08,-0.043241272,0.043241272,low,normal,7.28E-09,-0.014497749,0.014497749,normal
1258,37,edison,2089104,3900050,4141445,5025000,georgia,2020-11-04T02:23:11Z,normal,02:23:11Z,overnight,4-Nov,1949396,0.575,0.414,0.161,1120902.7,807049.944,454.825,327.474,4.98E-07,0.139085414,0.139085414,high,normal,7.95E-06,-0.576056456,0.576056456,normal
36,9,edison,1318255,2074338,2123372,2300000,alabama,2020-11-04T02:23:15Z,normal,02:23:15Z,overnight,4-Nov,210956,0.531,0.457,0.074,112017.636,96406.892,7158.228,3176.252,4.30E-07,-0.133760043,0.133760043,low,normal,8.84E-08,-0.048024193,0.048024193,normal
1068,93,edison,4617886,8474179,9501617,11500000,florida,2020-11-04T02:23:16Z,normal,02:23:16Z,overnight,4-Nov,10872094,0.51,0.48,0.03,5544767.94,5218605.12,2783.07,2619.36,2.32E-07,0.09641189,0.09641189,low,normal,0.000154727,-0.7782627,0.7782627,normal
7143,69,edison,4685047,7993851,8969226,11660000,texas,2020-11-04T02:23:16Z,normal,02:23:16Z,overnight,4-Nov,8034415,0.491,0.495,0.004,3944897.765,3977035.425,0.491,0.495,6.01E-07,0.152222686,0.152222686,low,normal,1.89E-06,-0.127472505,0.127472505,normal
670,5,edison,673215,1558993,1644920,1850000,connecticut,2020-11-04T02:23:21Z,normal,02:23:21Z,overnight,4-Nov,93562,0.365,0.617,0.252,34150.13,57727.754,1840.63,1411.754,2.65E-07,0.102491273,0.102491273,high,normal,1.48E-08,0.019116303,0.019116303,normal
278,38,edison,684872,1069468,1130635,1225000,arkansas,2020-11-04T02:23:26Z,normal,02:23:26Z,overnight,4-Nov,481420,0.582,0.393,0.189,280186.44,189198.06,5882.856,3972.444,1.94E-08,-0.028327223,0.028327223,high,normal,1.08E-06,-0.177919449,0.177919449,normal
2067,54,edison,1557286,2624534,2757828,3070000,indiana,2020-11-04T02:23:27Z,normal,02:23:27Z,overnight,4-Nov,1649337,0.604,0.376,0.228,996199.548,620150.712,4816.896,1975.128,5.32E-08,-0.046706013,0.046706013,high,normal,1.10E-05,-0.672420463,0.672420463,normal
7580,40,edison,1769443,3854489,3982752,4430000,virginia,2020-11-04T02:23:29Z,normal,02:23:29Z,overnight,4-Nov,1875457,0.578,0.402,0.176,1084014.146,753933.714,2571.842,4955.538,1.02E-06,0.202037303,0.202037303,high,normal,8.68E-06,-0.601020237,0.601020237,normal
6121,19,edison,2970733,5742040,6166708,7000000,pennsylvania,2020-11-04T02:23:32Z,normal,02:23:32Z,overnight,4-Nov,779178,0.361,0.629,0.268,281283.258,490102.962,12865.449,26472.201,5.29E-06,0.468675673,0.468675673,high,normal,3.31E-06,0.311229725,0.311229725,normal
2929,5,edison,335593,713180,747927,860000,maine,2020-11-04T02:23:41Z,normal,02:23:41Z,overnight,4-Nov,39895,0.555,0.409,0.146,22141.725,16317.055,1031.037,522.283,3.29E-07,0.113629527,0.113629527,low,normal,3.28E-08,-0.028367175,0.028367175,normal
5929,61,edison,949136,1334872,1452992,1630000,oklahoma,2020-11-04T02:23:49Z,normal,02:23:49Z,overnight,4-Nov,988834,0.628,0.349,0.279,620987.752,345103.066,35230.692,11324.966,7.79E-05,-1.427677483,1.427677483,high,normal,6.81E-06,-0.493592756,0.493592756,normal
7144,70,edison,4685047,7993851,8969226,11660000,texas,2020-11-04T02:23:49Z,normal,02:23:49Z,overnight,4-Nov,8107744,0.493,0.493,0,3997117.792,3997117.792,52220.027,20082.367,0.000269485,-2.05788026,2.05788026,low,normal,3.97E-06,-0.182070089,0.182070089,normal
37,9,edison,1318255,2074338,2123372,2300000,alabama,2020-11-04T02:23:54Z,normal,02:23:54Z,overnight,4-Nov,218259,0.54,0.447,0.093,117859.86,97561.773,5842.224,1154.881,4.65E-07,-0.138673522,0.138673522,low,normal,1.19E-07,-0.055912367,0.055912367,normal
1259,38,edison,2089104,3900050,4141445,5025000,georgia,2020-11-04T02:23:57Z,normal,02:23:57Z,overnight,4-Nov,2031459,0.573,0.417,0.156,1164026.007,847118.403,43123.307,40068.459,2.61E-05,-0.733452324,0.733452324,high,normal,8.12E-06,-0.582810795,0.582810795,normal
6122,19,edison,2970733,5742040,6166708,7000000,pennsylvania,2020-11-04T02:24:00Z,normal,02:24:00Z,overnight,4-Nov,786831,0.364,0.625,0.261,286406.484,491769.375,5123.226,1666.413,1.43E-07,-0.076728465,0.076728465,high,normal,3.18E-06,0.305378876,0.305378876,normal
2842,10,edison,1178638,1994065,2029032,2150000,louisiana,2020-11-04T02:24:00Z,normal,02:24:00Z,overnight,4-Nov,230152,0.617,0.372,0.245,142003.784,85616.544,33833.39,20504.268,3.52E-05,-0.979896549,0.979896549,high,normal,5.03E-07,-0.115790251,0.115790251,normal
5010,17,edison,345790,710972,744296,805000,new-hampshire,2020-11-04T02:24:00Z,normal,02:24:00Z,overnight,4-Nov,150043,0.443,0.544,0.101,66469.049,81623.392,1145.993,1735.06,6.16E-07,0.155502763,0.155502763,low,normal,6.47E-10,0.004045221,0.004045221,normal
5930,61,edison,949136,1334872,1452992,1630000,oklahoma,2020-11-04T02:24:03Z,normal,02:24:03Z,overnight,4-Nov,993571,0.629,0.349,0.28,624956.159,346756.279,3968.407,1653.213,2.77E-09,-0.010623722,0.010623722,high,normal,6.91E-06,-0.497533171,0.497533171,normal
7581,40,edison,1769443,3854489,3982752,4430000,virginia,2020-11-04T02:24:11Z,normal,02:24:11Z,overnight,4-Nov,1876346,0.578,0.402,0.176,1084527.988,754291.092,513.842,357.378,4.82E-07,0.136876168,0.136876168,high,normal,8.69E-06,-0.601296618,0.601296618,normal
4609,16,edison,1594511,2757323,2827673,3090000,missouri,2020-11-04T02:24:11Z,normal,02:24:11Z,overnight,4-Nov,500487,0.414,0.574,0.16,207201.618,287279.538,2379.224,2115.188,2.48E-07,0.099548939,0.099548939,high,normal,3.90E-07,0.104204271,0.104204271,normal
2358,41,edison,671018,1159971,1194755,1330000,kansas,2020-11-04T02:24:16Z,normal,02:24:16Z,overnight,4-Nov,543745,0.481,0.496,0.015,261541.345,269697.52,312.169,-221.192,4.05E-07,0.125372228,0.125372228,low,normal,8.19E-09,-0.015380844,0.015380844,normal
5371,16,edison,2819534,7073151,7721453,8930000,new-york,2020-11-04T02:24:18Z,normal,02:24:18Z,overnight,4-Nov,1393301,0.244,0.75,0.506,339965.444,1044975.75,3292.346,4475.764,4.94E-07,0.141275275,0.141275275,high,normal,4.12E-05,1.118446505,1.118446505,normal
6679,27,edison,1155389,1964118,2103027,2525000,south-carolina,2020-11-04T02:24:20Z,normal,02:24:20Z,overnight,4-Nov,690142,0.563,0.424,0.139,388549.946,292620.208,11710.963,8819.624,6.99E-07,-0.170739978,0.170739978,low,normal,1.16E-06,-0.190428905,0.190428905,normal
3659,18,edison,2279543,4730984,4824260,5550000,michigan,2020-11-04T02:24:22Z,normal,02:24:22Z,overnight,4-Nov,1020643,0.591,0.386,0.205,603200.013,393968.198,3761.783,777.359,2.80E-08,-0.03373212,0.03373212,high,normal,4.16E-06,-0.384108062,0.384108062,normal
7145,70,edison,4685047,7993851,8969226,11660000,texas,2020-11-04T02:24:27Z,normal,02:24:27Z,overnight,4-Nov,8107938,0.493,0.493,0,3997213.434,3997213.434,95.642,95.642,5.86E-07,0.15053796,0.15053796,low,normal,3.97E-06,-0.182074019,0.182074019,normal
2742,79,edison,1202971,1797212,1924149,2200000,kentucky,2020-11-04T02:24:31Z,normal,02:24:31Z,overnight,4-Nov,1845530,0.623,0.361,0.262,1149765.19,666236.33,5173.852,91.532,4.95E-07,-0.142638252,0.142638252,high,normal,1.74E-05,-0.854091521,0.854091521,normal
4417,4,edison,700714,1285584,1211088,1330000,mississippi,2020-11-04T02:24:32Z,normal,02:24:32Z,overnight,4-Nov,58745,0.586,0.395,0.191,34424.57,23204.275,1241.414,2547.211,8.47E-07,0.182479734,0.182479734,high,normal,5.74E-08,-0.037675488,0.037675488,normal
3660,18,edison,2279543,4730984,4824260,5550000,michigan,2020-11-04T02:24:33Z,normal,02:24:33Z,overnight,4-Nov,1023359,0.591,0.386,0.205,604805.169,395016.574,1605.156,1048.376,2.61E-07,0.101544464,0.101544464,high,normal,4.18E-06,-0.385082397,0.385082397,normal
6123,19,edison,2970733,5742040,6166708,7000000,pennsylvania,2020-11-04T02:24:33Z,normal,02:24:33Z,overnight,4-Nov,789060,0.366,0.624,0.258,288795.96,492373.44,2389.476,604.065,3.71E-08,0.03851864,0.03851864,high,normal,3.11E-06,0.302367508,0.302367508,normal
5931,62,edison,949136,1334872,1452992,1630000,oklahoma,2020-11-04T02:24:39Z,normal,02:24:39Z,overnight,4-Nov,1005767,0.632,0.346,0.286,635644.744,347995.382,10688.585,1239.103,4.12E-06,-0.414938037,0.414938037,high,normal,7.32E-06,-0.513390014,0.513390014,normal
6124,19,edison,2970733,5742040,6166708,7000000,pennsylvania,2020-11-04T02:24:41Z,normal,02:24:41Z,overnight,4-Nov,796833,0.367,0.622,0.255,292437.711,495630.126,3641.751,3256.686,1.29E-07,0.072356558,0.072356558,high,normal,3.09E-06,0.301589645,0.301589645,normal
7858,3,edison,1405284,3068434,2976150,3325000,wisconsin,2020-11-04T02:24:58Z,normal,02:24:58Z,overnight,4-Nov,109676,0.543,0.441,0.102,59554.068,48367.116,43886.949,21135.132,0.000116825,-1.534831748,1.534831748,low,normal,5.94E-08,-0.038652509,0.038652509,normal
3305,5,edison,1090893,3167767,3325046,3725000,massachusetts,2020-11-04T02:25:00Z,normal,02:25:00Z,overnight,4-Nov,202243,0.277,0.7,0.423,56021.311,141570.1,2795.263,6383.652,1.51E-06,0.246264634,0.246264634,high,normal,5.68E-07,0.119338028,0.119338028,normal
38,9,edison,1318255,2074338,2123372,2300000,alabama,2020-11-04T02:25:01Z,normal,02:25:01Z,overnight,4-Nov,218829,0.541,0.447,0.094,118386.489,97816.563,526.629,254.79,4.48E-07,0.132035247,0.132035247,low,normal,1.21E-07,-0.056377544,0.056377544,normal
2843,11,edison,1178638,1994065,2029032,2150000,louisiana,2020-11-04T02:25:05Z,normal,02:25:05Z,overnight,4-Nov,242271,0.62,0.369,0.251,150208.02,89397.999,8204.236,3781.455,6.91E-07,-0.169908696,0.169908696,high,normal,5.68E-07,-0.12334362,0.12334362,normal
2359,41,edison,671018,1159971,1194755,1330000,kansas,2020-11-04T02:25:05Z,normal,02:25:05Z,overnight,4-Nov,547047,0.484,0.494,0.01,264770.748,270241.218,3229.403,543.698,3.79E-09,-0.012359414,0.012359414,low,normal,1.37E-08,-0.019895643,0.019895643,normal
3661,18,edison,2279543,4730984,4824260,5550000,michigan,2020-11-04T02:25:07Z,normal,02:25:07Z,overnight,4-Nov,1032323,0.592,0.385,0.207,611135.216,397444.355,6330.047,2427.781,3.24E-07,-0.115910036,0.115910036,high,normal,4.31E-06,-0.391709293,0.391709293,normal
4610,17,edison,1594511,2757323,2827673,3090000,missouri,2020-11-04T02:25:07Z,normal,02:25:07Z,overnight,4-Nov,510198,0.419,0.569,0.15,213772.962,290302.662,6571.344,3023.124,2.71E-07,-0.10602155,0.10602155,low,normal,3.44E-07,0.09814486,0.09814486,normal
6125,19,edison,2970733,5742040,6166708,7000000,pennsylvania,2020-11-04T02:25:14Z,normal,02:25:14Z,overnight,4-Nov,805891,0.371,0.619,0.248,298985.561,498846.529,6547.85,3216.403,2.26E-07,-0.096935606,0.096935606,high,normal,2.96E-06,0.295884859,0.295884859,normal
3662,18,edison,2279543,4730984,4824260,5550000,michigan,2020-11-04T02:25:16Z,normal,02:25:16Z,overnight,4-Nov,1033098,0.592,0.385,0.207,611594.016,397742.73,458.8,298.375,4.88E-07,0.137692212,0.137692212,high,normal,4.32E-06,-0.391989876,0.391989876,normal
2360,41,edison,671018,1159971,1194755,1330000,kansas,2020-11-04T02:25:19Z,normal,02:25:19Z,overnight,4-Nov,551181,0.485,0.493,0.008,267322.785,271732.233,2552.037,1491.015,1.04E-07,0.064613275,0.064613275,low,normal,1.63E-08,-0.021731655,0.021731655,normal
671,5,edison,673215,1558993,1644920,1850000,connecticut,2020-11-04T02:25:19Z,normal,02:25:19Z,overnight,4-Nov,95905,0.365,0.617,0.252,35005.325,59173.385,855.195,1445.631,6.60E-07,0.160705832,0.160705832,high,normal,1.63E-08,0.020044625,0.020044625,normal
7146,70,edison,4685047,7993851,8969226,11660000,texas,2020-11-04T02:25:23Z,normal,02:25:23Z,overnight,4-Nov,8181781,0.492,0.494,0.002,4025436.252,4041799.814,28222.818,44586.38,2.96E-06,0.307058926,0.307058926,low,normal,2.98E-06,-0.156526555,0.156526555,normal
3306,5,edison,1090893,3167767,3325046,3725000,massachusetts,2020-11-04T02:25:24Z,normal,02:25:24Z,overnight,4-Nov,202720,0.278,0.699,0.421,56356.16,141701.28,334.849,131.18,4.92E-07,0.138157065,0.138157065,high,normal,5.64E-07,0.118991949,0.118991949,normal
1260,39,edison,2089104,3900050,4141445,5025000,georgia,2020-11-04T02:25:27Z,normal,02:25:27Z,overnight,4-Nov,2076472,0.569,0.42,0.149,1181512.568,872118.24,17486.561,24999.837,5.17E-07,0.143151216,0.143151216,low,normal,7.79E-06,-0.571269557,0.571269557,normal
6680,28,edison,1155389,1964118,2103027,2525000,south-carolina,2020-11-04T02:25:29Z,normal,02:25:29Z,overnight,4-Nov,711525,0.563,0.424,0.139,400588.575,301686.6,12038.629,9066.392,7.76E-07,-0.179776519,0.179776519,low,normal,1.21E-06,-0.195772652,0.195772652,normal
4418,5,edison,700714,1285584,1211088,1330000,mississippi,2020-11-04T02:25:29Z,normal,02:25:29Z,overnight,4-Nov,60338,0.587,0.394,0.193,35418.406,23773.172,993.836,568.897,3.53E-07,0.117640398,0.117640398,high,normal,5.97E-08,-0.038409662,0.038409662,normal
1721,15,edison,2146015,5242014,5594420,6100000,illinois,2020-11-04T02:25:46Z,normal,02:25:46Z,overnight,4-Nov,935879,0.41,0.571,0.161,383710.39,534386.909,1552.651,861.068,2.39E-07,0.097082438,0.097082438,high,normal,1.44E-06,0.2121523,0.2121523,normal
4611,17,edison,1594511,2757323,2827673,3090000,missouri,2020-11-04T02:25:47Z,normal,02:25:47Z,overnight,4-Nov,511037,0.42,0.568,0.148,214635.54,290269.016,862.578,-33.646,2.61E-07,0.101114687,0.101114687,low,normal,3.34E-07,0.09664708,0.09664708,normal
7582,41,edison,1769443,3854489,3982752,4430000,virginia,2020-11-04T02:25:49Z,normal,02:25:49Z,overnight,4-Nov,1923182,0.577,0.404,0.173,1109676.014,776965.528,25148.026,22674.436,4.48E-06,-0.391925343,0.391925343,high,normal,8.81E-06,-0.606364736,0.606364736,normal
3663,18,edison,2279543,4730984,4824260,5550000,michigan,2020-11-04T02:25:49Z,normal,02:25:49Z,overnight,4-Nov,1033099,0.592,0.385,0.207,611594.608,397743.115,0.592,0.385,6.00E-07,0.152212458,0.152212458,high,normal,4.32E-06,-0.391990239,0.391990239,normal
1261,39,edison,2089104,3900050,4141445,5025000,georgia,2020-11-04T02:25:50Z,normal,02:25:50Z,overnight,4-Nov,2076953,0.569,0.42,0.149,1181786.257,872320.26,273.689,202.02,5.39E-07,0.144519321,0.144519321,low,normal,7.80E-06,-0.571397729,0.571397729,normal
7147,72,edison,4685047,7993851,8969226,11660000,texas,2020-11-04T02:25:54Z,normal,02:25:54Z,overnight,4-Nov,8368904,0.49,0.496,0.006,4100762.96,4150976.384,75326.708,109176.57,3.53E-06,0.172560185,0.172560185,low,normal,1.38E-06,-0.104373929,0.104373929,normal
5616,80,edison,2362631,4505372,4741564,5600000,north-carolina,2020-11-04T02:25:54Z,normal,02:25:54Z,overnight,4-Nov,4738753,0.485,0.503,0.018,2298295.205,2383592.759,27427.221,14195.379,2.29E-05,-0.862572292,0.862572292,low,normal,2.80E-08,0.026887834,0.026887834,normal
1069,93,edison,4617886,8474179,9501617,11500000,florida,2020-11-04T02:26:09Z,normal,02:26:09Z,overnight,4-Nov,10880727,0.51,0.48,0.03,5549170.77,5222748.96,4402.83,4143.84,1.00E-07,0.06392496,0.06392496,low,normal,0.000155252,-0.778867512,0.778867512,normal
39,10,edison,1318255,2074338,2123372,2300000,alabama,2020-11-04T02:26:10Z,normal,02:26:10Z,overnight,4-Nov,233304,0.547,0.44,0.107,127617.288,102653.76,9230.799,4837.197,8.34E-07,-0.18691573,0.18691573,low,normal,1.55E-07,-0.063925486,0.063925486,normal
4612,17,edison,1594511,2757323,2827673,3090000,missouri,2020-11-04T02:26:14Z,normal,02:26:14Z,overnight,4-Nov,514880,0.423,0.565,0.142,217794.24,290907.2,3158.7,638.184,5.02E-10,-0.004500815,0.004500815,low,normal,3.04E-07,0.092404681,0.092404681,normal
5372,17,edison,2819534,7073151,7721453,8930000,new-york,2020-11-04T02:26:17Z,normal,02:26:17Z,overnight,4-Nov,1413543,0.247,0.746,0.499,349145.121,1054503.078,9179.677,9527.328,3.13E-10,0.003619463,0.003619463,high,normal,4.09E-05,1.118636322,1.118636322,normal
1722,15,edison,2146015,5242014,5594420,6100000,illinois,2020-11-04T02:26:19Z,normal,02:26:19Z,overnight,4-Nov,944415,0.412,0.569,0.157,389098.98,537372.135,5388.59,2985.226,3.75E-08,-0.039292847,0.039292847,high,normal,1.38E-06,0.208009527,0.208009527,normal
5011,17,edison,345790,710972,744296,805000,new-hampshire,2020-11-04T02:26:19Z,normal,02:26:19Z,overnight,4-Nov,150521,0.444,0.544,0.1,66831.324,81883.424,362.275,260.032,5.18E-07,0.141728148,0.141728148,low,normal,5.90E-10,0.003863519,0.003863519,normal
4419,5,edison,700714,1285584,1211088,1330000,mississippi,2020-11-04T02:26:24Z,normal,02:26:24Z,overnight,4-Nov,65785,0.565,0.416,0.149,37168.525,27366.56,1750.119,3593.388,9.60E-07,0.194970276,0.194970276,low,normal,5.08E-08,-0.035473793,0.035473793,normal
2743,79,edison,1202971,1797212,1924149,2200000,kentucky,2020-11-04T02:26:38Z,normal,02:26:38Z,overnight,4-Nov,1849813,0.622,0.362,0.26,1150583.686,669632.306,818.496,3395.976,1.48E-06,0.240829347,0.240829347,high,normal,1.73E-05,-0.849919592,0.849919592,normal
2361,42,edison,671018,1159971,1194755,1330000,kansas,2020-11-04T02:26:39Z,normal,02:26:39Z,overnight,4-Nov,561591,0.477,0.506,0.029,267878.907,284165.046,556.122,12432.813,9.79E-06,0.617405737,0.617405737,low,normal,1.95E-10,-0.002375373,0.002375373,normal
1723,15,edison,2146015,5242014,5594420,6100000,illinois,2020-11-04T02:26:42Z,normal,02:26:42Z,overnight,4-Nov,945725,0.412,0.569,0.157,389638.7,538117.525,539.72,745.39,5.85E-07,0.150901934,0.150901934,high,normal,1.38E-06,0.208322955,0.208322955,normal
3224,90,edison,335593,713180,747927,860000,maine,2020-11-06T02:26:50Z,normal,02:26:50Z,overnight,6-Nov,770346,0.432,0.537,0.105,332789.472,413675.802,82.512,102.567,2.48E-08,0.009200951,0.009200951,low,normal,3.37E-06,0.102836924,0.102836924,normal
5617,80,edison,2362631,4505372,4741564,5600000,north-carolina,2020-11-04T02:26:55Z,normal,02:26:55Z,overnight,4-Nov,4738853,0.485,0.503,0.018,2298343.705,2383643.059,48.5,50.3,5.94E-07,0.151444561,0.151444561,low,normal,2.80E-08,0.02688878,0.02688878,normal
1070,93,edison,4617886,8474179,9501617,11500000,florida,2020-11-04T02:26:57Z,normal,02:26:57Z,overnight,4-Nov,10881116,0.51,0.48,0.03,5549369.16,5222935.68,198.39,186.72,5.68E-07,0.148252144,0.148252144,low,normal,0.000155276,-0.778894764,0.778894764,normal
1262,39,edison,2089104,3900050,4141445,5025000,georgia,2020-11-04T02:26:58Z,normal,02:26:58Z,overnight,4-Nov,2076987,0.569,0.42,0.149,1181805.603,872334.54,19.346,14.28,5.96E-07,0.151686094,0.151686094,low,normal,7.80E-06,-0.571406789,0.571406789,normal
6681,29,edison,1155389,1964118,2103027,2525000,south-carolina,2020-11-04T02:26:59Z,normal,02:26:59Z,overnight,4-Nov,733938,0.564,0.423,0.141,413941.032,310455.774,13352.457,8769.174,1.73E-06,-0.267471524,0.267471524,low,normal,1.30E-06,-0.203799014,0.203799014,normal
279,38,edison,684872,1069468,1130635,1225000,arkansas,2020-11-04T02:26:59Z,normal,02:26:59Z,overnight,4-Nov,481890,0.583,0.393,0.19,280941.87,189382.77,755.43,184.71,3.45E-07,0.116030495,0.116030495,high,normal,1.09E-06,-0.178881686,0.178881686,normal
7451,54,edison,95369,299290,315067,370000,vermont,2020-11-04T02:26:59Z,normal,02:26:59Z,overnight,4-Nov,191070,0.302,0.668,0.366,57703.14,127634.76,6499.242,16692.981,4.77E-06,0.444875726,0.444875726,high,normal,3.50E-07,0.093786149,0.093786149,normal
40,10,edison,1318255,2074338,2123372,2300000,alabama,2020-11-04T02:26:59Z,normal,02:26:59Z,overnight,4-Nov,242977,0.555,0.432,0.123,134852.235,104966.064,7234.947,2312.304,7.16E-07,-0.172740989,0.172740989,low,normal,1.97E-07,-0.072254744,0.072254744,normal
4613,17,edison,1594511,2757323,2827673,3090000,missouri,2020-11-04T02:26:59Z,normal,02:26:59Z,overnight,4-Nov,532048,0.437,0.551,0.114,232504.976,293158.448,14710.736,2251.248,8.99E-06,-0.606534042,0.606534042,low,normal,1.80E-07,0.071470646,0.071470646,normal
5796,60,edison,2841005,5590898,5536528,6315000,ohio,2020-11-04T02:27:03Z,normal,02:27:03Z,overnight,4-Nov,3761079,0.48,0.507,0.027,1805317.92,1906867.053,42303.408,14219.121,0.000139851,-1.720075639,1.720075639,low,normal,1.54E-07,0.07363898,0.07363898,normal
7148,72,edison,4685047,7993851,8969226,11660000,texas,2020-11-04T02:27:04Z,normal,02:27:04Z,overnight,4-Nov,8370882,0.49,0.496,0.006,4101732.18,4151957.472,969.22,981.088,4.69E-07,0.135546726,0.135546726,low,normal,1.39E-06,-0.104394375,0.104394375,normal
5373,17,edison,2819534,7073151,7721453,8930000,new-york,2020-11-04T02:27:09Z,normal,02:27:09Z,overnight,4-Nov,1444530,0.247,0.746,0.499,356798.91,1077619.38,7653.789,23116.302,9.67E-06,0.635164456,0.635164456,high,normal,4.26E-05,1.143551548,1.143551548,normal
5012,18,edison,345790,710972,744296,805000,new-hampshire,2020-11-04T02:27:11Z,normal,02:27:11Z,overnight,4-Nov,159947,0.435,0.552,0.117,69576.945,88290.744,2745.621,6407.32,1.56E-06,0.250075602,0.250075602,low,normal,3.73E-09,0.009725673,0.009725673,normal
1071,93,edison,4617886,8474179,9501617,11500000,florida,2020-11-04T02:27:12Z,normal,02:27:12Z,overnight,4-Nov,10881955,0.51,0.48,0.03,5549797.05,5223338.4,427.89,402.72,5.31E-07,0.143649106,0.143649106,low,normal,0.000155327,-0.778953543,0.778953543,normal
