,eevp,eevp_source,expected_votes,state,timestamp,trump2016,vote_share_dem,vote_share_rep,vote_share_trd,votes,votes2012,votes2016
969,65,edison,3325000,wisconsin,2020-11-04T05:12:11Z,1405284,0.469,0.514,0,2354474,3068434,2976150
970,66,edison,3325000,wisconsin,2020-11-04T05:12:42Z,1405284,0.468,0.515,0,2364465,3068434,2976150
971,66,edison,3325000,wisconsin,2020-11-04T05:13:52Z,1405284,0.468,0.515,0,2367302,3068434,2976150
972,66,edison,3325000,wisconsin,2020-11-04T05:15:34Z,1405284,0.468,0.515,0,2374003,3068434,2976150
973,66,edison,3325000,wisconsin,2020-11-04T05:15:58Z,1405284,0.468,0.516,0,2378145,3068434,2976150
974,66,edison,3325000,wisconsin,2020-11-04T05:17:00Z,1405284,0.468,0.516,0,2379040,3068434,2976150
975,66,edison,3325000,wisconsin,2020-11-04T05:17:19Z,1405284,0.467,0.516,0,2387873,3068434,2976150
976,66,edison,3325000,wisconsin,2020-11-04T05:17:46Z,1405284,0.467,0.516,0,2390630,3068434,2976150
977,66,edison,3325000,wisconsin,2020-11-04T05:18:00Z,1405284,0.467,0.516,0,2392985,3068434,2976150
978,67,edison,3325000,wisconsin,2020-11-04T05:18:25Z,1405284,0.467,0.516,0,2408891,3068434,2976150
979,67,edison,3325000,wisconsin,2020-11-04T05:18:46Z,1405284,0.467,0.516,0,2409411,3068434,2976150
980,67,edison,3325000,wisconsin,2020-11-04T05:20:13Z,1405284,0.467,0.516,0,2413813,3068434,2976150
981,67,edison,3325000,wisconsin,2020-11-04T05:21:16Z,1405284,0.467,0.516,0,2415075,3068434,2976150
982,67,edison,3325000,wisconsin,2020-11-04T05:21:33Z,1405284,0.467,0.516,0,2416138,3068434,2976150
983,67,edison,3325000,wisconsin,2020-11-04T05:21:46Z,1405284,0.468,0.516,0,2422193,3068434,2976150
984,67,edison,3325000,wisconsin,2020-11-04T05:22:08Z,1405284,0.468,0.516,0,2422964,3068434,2976150
985,67,edison,3325000,wisconsin,2020-11-04T05:23:00Z,1405284,0.468,0.516,0,2424623,3068434,2976150
986,68,edison,3325000,wisconsin,2020-11-04T05:24:07Z,1405284,0.467,0.516,0,2436212,3068434,2976150
987,68,edison,3325000,wisconsin,2020-11-04T05:24:16Z,1405284,0.467,0.516,0,2432869,3068434,2976150
988,68,edison,3325000,wisconsin,2020-11-04T05:24:31Z,1405284,0.467,0.516,0,2440230,3068434,2976150
989,68,edison,3325000,wisconsin,2020-11-04T05:24:45Z,1405284,0.467,0.516,0,2441322,3068434,2976150
990,68,edison,3325000,wisconsin,2020-11-04T05:25:13Z,1405284,0.467,0.516,0,2444492,3068434,2976150
991,69,edison,3325000,wisconsin,2020-11-04T05:26:04Z,1405284,0.467,0.516,0,2467759,3068434,2976150
992,69,edison,3325000,wisconsin,2020-11-04T05:26:16Z,1405284,0.467,0.516,0,2470084,3068434,2976150
993,69,edison,3325000,wisconsin,2020-11-04T05:26:27Z,1405284,0.467,0.516,0,2472461,3068434,2976150
994,69,edison,3325000,wisconsin,2020-11-04T05:27:13Z,1405284,0.467,0.516,0,2485031,3068434,2976150
995,69,edison,3325000,wisconsin,2020-11-04T05:27:30Z,1405284,0.468,0.516,0,2494121,3068434,2976150
996,69,edison,3325000,wisconsin,2020-11-04T05:27:57Z,1405284,0.468,0.515,0,2497132,3068434,2976150
997,70,edison,3325000,wisconsin,2020-11-04T05:28:25Z,1405284,0.468,0.516,0,2504017,3068434,2976150
998,70,edison,3325000,wisconsin,2020-11-04T05:28:47Z,1405284,0.468,0.516,0,2504920,3068434,2976150
999,70,edison,3325000,wisconsin,2020-11-04T05:29:04Z,1405284,0.468,0.515,0,2511573,3068434,2976150
1000,70,edison,3325000,wisconsin,2020-11-04T05:29:25Z,1405284,0.468,0.515,0,2512288,3068434,2976150
1001,70,edison,3325000,wisconsin,2020-11-04T05:31:37Z,1405284,0.468,0.515,0,2514347,3068434,2976150
1002,70,edison,3325000,wisconsin,2020-11-04T05:33:07Z,1405284,0.468,0.515,0,2515499,3068434,2976150
1003,70,edison,3325000,wisconsin,2020-11-04T05:33:31Z,1405284,0.468,0.515,0,2516315,3068434,2976150
1004,70,edison,3325000,wisconsin,2020-11-04T05:33:47Z,1405284,0.468,0.515,0,2517584,3068434,2976150
1005,70,edison,3325000,wisconsin,2020-11-04T05:34:07Z,1405284,0.468,0.515,0,2521866,3068434,2976150
1006,71,edison,3325000,wisconsin,2020-11-04T05:34:39Z,1405284,0.468,0.515,0,2540318,3068434,2976150
1007,71,edison,3325000,wisconsin,2020-11-04T05:35:29Z,1405284,0.468,0.515,0,2541802,3068434,2976150
1008,71,edison,3325000,wisconsin,2020-11-04T05:36:08Z,1405284,0.468,0.515,0,2544524,3068434,2976150
1009,71,edison,3325000,wisconsin,2020-11-04T05:36:20Z,1405284,0.468,0.515,0,2552095,3068434,2976150
1010,71,edison,3325000,wisconsin,2020-11-04T05:37:14Z,1405284,0.468,0.515,0,2553926,3068434,2976150
1011,71,edison,3325000,wisconsin,2020-11-04T05:40:56Z,1405284,0.468,0.515,0,2555115,3068434,2976150
1012,71,edison,3325000,wisconsin,2020-11-04T05:42:20Z,1405284,0.468,0.515,0,2555775,3068434,2976150
1013,71,edison,3325000,wisconsin,2020-11-04T05:45:28Z,1405284,0.468,0.515,0,2556008,3068434,2976150
1014,72,edison,3325000,wisconsin,2020-11-04T05:48:33Z,1405284,0.47,0.513,0,2578364,3068434,2976150
1015,72,edison,3325000,wisconsin,2020-11-04T05:51:28Z,1405284,0.47,0.513,0,2579187,3068434,2976150
1016,72,edison,3325000,wisconsin,2020-11-04T05:53:11Z,1405284,0.47,0.513,0,2583576,3068434,2976150
1017,72,edison,3325000,wisconsin,2020-11-04T05:54:15Z,1405284,0.469,0.513,0,2585049,3068434,2976150
1018,72,edison,3325000,wisconsin,2020-11-04T05:56:21Z,1405284,0.47,0.513,0,2589375,3068434,2976150
1019,72,edison,3325000,wisconsin,2020-11-04T05:56:38Z,1405284,0.469,0.514,0,2595018,3068434,2976150
1020,72,edison,3325000,wisconsin,2020-11-04T06:04:13Z,1405284,0.47,0.513,0,2605180,3068434,2976150
1021,72,edison,3325000,wisconsin,2020-11-04T06:05:54Z,1405284,0.47,0.513,0,2607165,3068434,2976150
1022,72,edison,3325000,wisconsin,2020-11-04T06:06:26Z,1405284,0.47,0.513,0,2607527,3068434,2976150
1023,72,edison,3325000,wisconsin,2020-11-04T06:08:16Z,1405284,0.47,0.513,0,2608318,3068434,2976150
1024,73,edison,3325000,wisconsin,2020-11-04T06:09:32Z,1405284,0.47,0.513,0,2616808,3068434,2976150
1025,73,edison,3325000,wisconsin,2020-11-04T06:09:44Z,1405284,0.47,0.513,0,2617890,3068434,2976150
1026,73,edison,3325000,wisconsin,2020-11-04T06:10:24Z,1405284,0.47,0.513,0,2622217,3068434,2976150
1027,73,edison,3325000,wisconsin,2020-11-04T06:10:53Z,1405284,0.47,0.513,0,2622694,3068434,2976150
1028,73,edison,3325000,wisconsin,2020-11-04T06:11:20Z,1405284,0.47,0.513,0,2624790,3068434,2976150
1029,74,edison,3325000,wisconsin,2020-11-04T06:12:27Z,1405284,0.47,0.513,0,2660322,3068434,2976150
1030,74,edison,3325000,wisconsin,2020-11-04T06:12:51Z,1405284,0.47,0.513,0,2668708,3068434,2976150
1031,74,edison,3325000,wisconsin,2020-11-04T06:13:56Z,1405284,0.47,0.513,0,2677108,3068434,2976150
1032,75,edison,3325000,wisconsin,2020-11-04T06:14:15Z,1405284,0.471,0.512,0,2685549,3068434,2976150
1033,75,edison,3325000,wisconsin,2020-11-04T06:15:59Z,1405284,0.471,0.512,0,2686364,3068434,2976150
1034,75,edison,3325000,wisconsin,2020-11-04T06:16:33Z,1405284,0.47,0.512,0,2690757,3068434,2976150
1035,75,edison,3325000,wisconsin,2020-11-04T06:17:18Z,1405284,0.47,0.512,0,2692606,3068434,2976150
1036,75,edison,3325000,wisconsin,2020-11-04T06:18:08Z,1405284,0.47,0.512,0,2697549,3068434,2976150
1037,75,edison,3325000,wisconsin,2020-11-04T06:19:12Z,1405284,0.47,0.512,0,2698626,3068434,2976150
1038,75,edison,3325000,wisconsin,2020-11-04T06:19:44Z,1405284,0.47,0.512,0,2699482,3068434,2976150
1039,75,edison,3325000,wisconsin,2020-11-04T06:19:50Z,1405284,0.471,0.512,0,2701266,3068434,2976150
1040,75,edison,3325000,wisconsin,2020-11-04T06:21:05Z,1405284,0.471,0.512,0,2708115,3068434,2976150
1041,75,edison,3325000,wisconsin,2020-11-04T06:21:44Z,1405284,0.47,0.512,0,2709386,3068434,2976150
1042,76,edison,3325000,wisconsin,2020-11-04T06:25:44Z,1405284,0.47,0.512,0,2731555,3068434,2976150
1043,76,edison,3325000,wisconsin,2020-11-04T06:25:51Z,1405284,0.471,0.512,0,2734421,3068434,2976150
1044,76,edison,3325000,wisconsin,2020-11-04T06:30:01Z,1405284,0.471,0.512,0,2737190,3068434,2976150
1045,77,edison,3325000,wisconsin,2020-11-04T06:30:15Z,1405284,0.473,0.51,0,2765508,3068434,2976150
1046,77,edison,3325000,wisconsin,2020-11-04T06:30:39Z,1405284,0.472,0.51,0,2767470,3068434,2976150
1047,77,edison,3325000,wisconsin,2020-11-04T06:31:15Z,1405284,0.472,0.51,0,2769617,3068434,2976150
1048,77,edison,3325000,wisconsin,2020-11-04T06:31:47Z,1405284,0.472,0.51,0,2778149,3068434,2976150
1049,77,edison,3325000,wisconsin,2020-11-04T06:32:40Z,1405284,0.472,0.51,0,2782849,3068434,2976150
1050,77,edison,3325000,wisconsin,2020-11-04T06:33:22Z,1405284,0.472,0.511,0,2783653,3068434,2976150
1051,77,edison,3325000,wisconsin,2020-11-04T06:35:26Z,1405284,0.472,0.511,0,2787106,3068434,2976150
1052,78,edison,3325000,wisconsin,2020-11-04T06:36:57Z,1405284,0.472,0.51,0,2793541,3068434,2976150
1053,78,edison,3325000,wisconsin,2020-11-04T06:38:34Z,1405284,0.472,0.51,0,2793572,3068434,2976150
1054,78,edison,3325000,wisconsin,2020-11-04T06:41:52Z,1405284,0.472,0.51,0,2799460,3068434,2976150
1055,78,edison,3325000,wisconsin,2020-11-04T06:43:11Z,1405284,0.472,0.51,0,2800872,3068434,2976150
1056,78,edison,3325000,wisconsin,2020-11-04T06:43:25Z,1405284,0.472,0.51,0,2802294,3068434,2976150
1057,78,edison,3325000,wisconsin,2020-11-04T06:45:23Z,1405284,0.472,0.51,0,2803631,3068434,2976150
1058,78,edison,3325000,wisconsin,2020-11-04T06:46:24Z,1405284,0.472,0.51,0,2806964,3068434,2976150
1059,78,edison,3325000,wisconsin,2020-11-04T06:54:13Z,1405284,0.472,0.51,0,2811165,3068434,2976150
1060,78,edison,3325000,wisconsin,2020-11-04T06:56:40Z,1405284,0.472,0.51,0,2812169,3068434,2976150
1061,78,edison,3325000,wisconsin,2020-11-04T07:01:29Z,1405284,0.472,0.511,0,2816008,3068434,2976150
1062,78,edison,3325000,wisconsin,2020-11-04T07:04:30Z,1405284,0.472,0.511,0,2819920,3068434,2976150
1063,78,edison,3325000,wisconsin,2020-11-04T07:05:38Z,1405284,0.472,0.511,0,2820429,3068434,2976150
1064,79,edison,3325000,wisconsin,2020-11-04T07:08:20Z,1405284,0.472,0.511,0,2836770,3068434,2976150
1065,79,edison,3325000,wisconsin,2020-11-04T07:10:45Z,1405284,0.471,0.511,0,2843902,3068434,2976150
1066,79,edison,3325000,wisconsin,2020-11-04T07:11:44Z,1405284,0.472,0.511,0,2857924,3068434,2976150
1067,79,edison,3325000,wisconsin,2020-11-04T07:12:10Z,1405284,0.472,0.511,0,2861549,3068434,2976150
1068,80,edison,3325000,wisconsin,2020-11-04T07:13:38Z,1405284,0.472,0.511,0,2862591,3068434,2976150
1069,80,edison,3325000,wisconsin,2020-11-04T07:14:56Z,1405284,0.471,0.511,0,2872288,3068434,2976150
1070,80,edison,3325000,wisconsin,2020-11-04T07:15:58Z,1405284,0.471,0.511,0,2876339,3068434,2976150
1071,80,edison,3325000,wisconsin,2020-11-04T07:16:49Z,1405284,0.471,0.511,0,2877947,3068434,2976150
1072,80,edison,3325000,wisconsin,2020-11-04T07:17:05Z,1405284,0.471,0.511,0,2879279,3068434,2976150
1073,80,edison,3325000,wisconsin,2020-11-04T07:17:56Z,1405284,0.471,0.511,0,2879285,3068434,2976150
1074,80,edison,3325000,wisconsin,2020-11-04T07:19:03Z,1405284,0.471,0.511,0,2897372,3068434,2976150
1075,81,edison,3325000,wisconsin,2020-11-04T07:26:09Z,1405284,0.471,0.511,0,2898140,3068434,2976150
1076,81,edison,3325000,wisconsin,2020-11-04T07:41:38Z,1405284,0.471,0.511,0,2900348,3068434,2976150
1077,81,edison,3325000,wisconsin,2020-11-04T07:45:52Z,1405284,0.471,0.511,0,2905591,3068434,2976150
1078,81,edison,3325000,wisconsin,2020-11-04T07:46:05Z,1405284,0.471,0.511,0,2906587,3068434,2976150
1079,81,edison,3325000,wisconsin,2020-11-04T07:52:40Z,1405284,0.471,0.511,0,2927347,3068434,2976150
1080,81,edison,3325000,wisconsin,2020-11-04T08:05:20Z,1405284,0.471,0.511,0,2931566,3068434,2976150
1081,82,edison,3325000,wisconsin,2020-11-04T08:09:23Z,1405284,0.471,0.512,0,2935233,3068434,2976150
1082,82,edison,3325000,wisconsin,2020-11-04T08:10:24Z,1405284,0.471,0.512,0,2935330,3068434,2976150
1083,82,edison,3325000,wisconsin,2020-11-04T08:12:01Z,1405284,0.471,0.511,0,2939868,3068434,2976150
1084,82,edison,3325000,wisconsin,2020-11-04T08:16:48Z,1405284,0.471,0.511,0,2946099,3068434,2976150
1085,82,edison,3325000,wisconsin,2020-11-04T08:18:03Z,1405284,0.471,0.511,0,2947026,3068434,2976150
1086,82,edison,3325000,wisconsin,2020-11-04T08:20:12Z,1405284,0.471,0.512,0,2949370,3068434,2976150
1087,82,edison,3325000,wisconsin,2020-11-04T08:20:39Z,1405284,0.471,0.512,0,2951607,3068434,2976150
1088,82,edison,3325000,wisconsin,2020-11-04T08:24:29Z,1405284,0.471,0.511,0,2962349,3068434,2976150
1089,82,edison,3325000,wisconsin,2020-11-04T08:27:35Z,1405284,0.471,0.511,0,2963214,3068434,2976150
1090,83,edison,3325000,wisconsin,2020-11-04T08:32:00Z,1405284,0.473,0.509,0,3002469,3068434,2976150
1091,84,edison,3325000,wisconsin,2020-11-04T09:08:47Z,1405284,0.473,0.509,0,3008366,3068434,2976150
1092,84,edison,3325000,wisconsin,2020-11-04T09:37:04Z,1405284,0.473,0.509,0,3018212,3068434,2976150
1093,89,edison,3325000,wisconsin,2020-11-04T09:42:20Z,1405284,0.493,0.49,0,3186598,3068434,2976150
1094,89,edison,3325000,wisconsin,2020-11-04T09:46:31Z,1405284,0.493,0.49,0,3191376,3068434,2976150
1095,89,edison,3325000,wisconsin,2020-11-04T09:47:24Z,1405284,0.493,0.49,0,3194807,3068434,2976150
1096,89,edison,3325000,wisconsin,2020-11-04T09:54:17Z,1405284,0.493,0.49,0,3198294,3068434,2976150
1097,89,edison,3325000,wisconsin,2020-11-04T10:00:53Z,1405284,0.493,0.49,0,3198881,3068434,2976150
1098,89,edison,3325000,wisconsin,2020-11-04T10:02:07Z,1405284,0.493,0.49,0,3202347,3068434,2976150
1099,89,edison,3325000,wisconsin,2020-11-04T10:07:31Z,1405284,0.493,0.49,0,3203733,3068434,2976150
1100,89,edison,3325000,wisconsin,2020-11-04T10:09:41Z,1405284,0.493,0.49,0,3207446,3068434,2976150
1101,89,edison,3325000,wisconsin,2020-11-04T10:10:38Z,1405284,0.493,0.49,0,3209150,3068434,2976150
1102,89,edison,3325000,wisconsin,2020-11-04T10:15:30Z,1405284,0.493,0.49,0,3210961,3068434,2976150
1103,89,edison,3325000,wisconsin,2020-11-04T10:25:53Z,1405284,0.493,0.49,0,3215161,3068434,2976150
1104,89,edison,3325000,wisconsin,2020-11-04T10:38:22Z,1405284,0.493,0.49,0,3217007,3068434,2976150
1105,89,edison,3325000,wisconsin,2020-11-04T11:03:24Z,1405284,0.492,0.49,0,3218631,3068434,2976150
1106,91,edison,3325000,wisconsin,2020-11-04T12:04:37Z,1405284,0.493,0.49,0,3265757,3068434,2976150
1107,92,edison,3325000,wisconsin,2020-11-04T12:16:38Z,1405284,0.495,0.488,0,3296836,3068434,2976150
1108,99,edison,3325000,wisconsin,2020-11-04T17:44:57Z,1405284,0.494,0.488,0,3297199,3068434,2976150
1109,99,edison,3325000,wisconsin,2020-11-04T18:27:01Z,1405284,0.494,0.488,0,3297134,3068434,2976150
1110,99,edison,3325000,wisconsin,2020-11-04T18:31:57Z,1405284,0.494,0.488,0,3297137,3068434,2976150
1111,99,edison,3325000,wisconsin,2020-11-05T15:52:13Z,1405284,0.494,0.488,0,3297408,3068434,2976150
1112,99,edison,3325000,wisconsin,2020-11-05T17:35:07Z,1405284,0.494,0.488,0,3297420,3068434,2976150
1113,99,edison,3325000,wisconsin,2020-11-06T20:08:43Z,1405284,0.494,0.488,0,3297421,3068434,2976150
1114,99,edison,3325000,wisconsin,2020-11-06T20:16:38Z,1405284,0.494,0.488,0,3297471,3068434,2976150
1115,99,edison,3325000,wisconsin,2020-11-06T23:02:13Z,1405284,0.494,0.488,0,3297473,3068434,2976150
1116,0,edison,1370000,nevada,2020-11-04T08:04:41Z,512058,0.0,0.0,0,0,1014918,1125385
1117,0,edison,1370000,nevada,2020-11-04T04:53:10Z,512058,0.075,0.91,0,411,1014918,1125385
1118,0,edison,1370000,nevada,2020-11-04T05:02:47Z,512058,0.189,0.787,0,4588,1014918,1125385
1119,1,edison,1370000,nevada,2020-11-04T05:29:51Z,512058,0.222,0.746,0,16783,1014918,1125385
1120,2,edison,1370000,nevada,2020-11-04T05:40:54Z,512058,0.22,0.75,0,24581,1014918,1125385
1121,3,edison,1370000,nevada,2020-11-04T05:46:13Z,512058,0.209,0.763,0,42577,1014918,1125385
1122,5,edison,1370000,nevada,2020-11-04T05:49:45Z,512058,0.239,0.734,0,65559,1014918,1125385
1123,7,edison,1370000,nevada,2020-11-04T06:23:22Z,512058,0.295,0.678,0,92907,1014918,1125385
1124,59,edison,1370000,nevada,2020-11-04T06:32:49Z,512058,0.515,0.468,0,817380,1014918,1125385
1125,74,edison,1370000,nevada,2020-11-04T06:35:22Z,512058,0.516,0.465,0,1031716,1014918,1125385
1126,74,edison,1370000,nevada,2020-11-04T06:44:49Z,512058,0.514,0.467,0,1037092,1014918,1125385
1127,75,edison,1370000,nevada,2020-11-04T06:48:01Z,512058,0.514,0.468,0,1039324,1014918,1125385
1128,77,edison,1370000,nevada,2020-11-04T06:50:19Z,512058,0.509,0.472,0,1067662,1014918,1125385
1129,77,edison,1370000,nevada,2020-11-04T06:51:05Z,512058,0.508,0.473,0,1072701,1014918,1125385
1130,78,edison,1370000,nevada,2020-11-04T06:51:49Z,512058,0.505,0.476,0,1081263,1014918,1125385
1131,78,edison,1370000,nevada,2020-11-04T06:54:56Z,512058,0.504,0.477,0,1090777,1014918,1125385
1132,78,edison,1370000,nevada,2020-11-04T07:07:53Z,512058,0.504,0.477,0,1091308,1014918,1125385
1133,78,edison,1370000,nevada,2020-11-04T07:44:00Z,512058,0.503,0.478,0,1093605,1014918,1125385
1134,79,edison,1370000,nevada,2020-11-04T07:47:53Z,512058,0.503,0.478,0,1095189,1014918,1125385
1135,79,edison,1370000,nevada,2020-11-04T08:59:16Z,512058,0.502,0.479,0,1103031,1014918,1125385
1136,85,edison,1370000,nevada,2020-11-04T10:20:55Z,512058,0.495,0.485,0,1187419,1014918,1125385
1137,85,edison,1370000,nevada,2020-11-04T10:26:39Z,512058,0.494,0.486,0,1190267,1014918,1125385
1138,86,edison,1370000,nevada,2020-11-04T10:45:08Z,512058,0.493,0.487,0,1192915,1014918,1125385
1139,87,edison,1370000,nevada,2020-11-05T17:08:20Z,512058,0.495,0.485,0,1207200,1014918,1125385
1140,87,edison,1370000,nevada,2020-11-05T17:15:03Z,512058,0.495,0.485,0,1208195,1014918,1125385
1141,87,edison,1370000,nevada,2020-11-05T17:18:00Z,512058,0.495,0.485,0,1209206,1014918,1125385
1142,87,edison,1370000,nevada,2020-11-05T17:20:46Z,512058,0.495,0.485,0,1209214,1014918,1125385
1143,88,edison,1370000,nevada,2020-11-05T17:28:58Z,512058,0.494,0.485,0,1221403,1014918,1125385
1144,88,edison,1370000,nevada,2020-11-05T18:02:27Z,512058,0.494,0.485,0,1222316,1014918,1125385
1145,88,edison,1370000,nevada,2020-11-05T18:16:00Z,512058,0.494,0.485,0,1222331,1014918,1125385
1146,89,edison,1370000,nevada,2020-11-05T18:19:58Z,512058,0.494,0.485,0,1222331,1014918,1125385
1147,91,edison,1370000,nevada,2020-11-06T16:31:41Z,512058,0.498,0.481,0,1252653,1014918,1125385
1148,91,edison,1370000,nevada,2020-11-06T16:48:41Z,512058,0.498,0.481,0,1252904,1014918,1125385
1149,91,edison,1370000,nevada,2020-11-06T16:53:42Z,512058,0.498,0.481,0,1253212,1014918,1125385
1150,92,edison,1370000,nevada,2020-11-06T16:55:41Z,512058,0.498,0.481,0,1258411,1014918,1125385
1151,92,edison,1370000,nevada,2020-11-06T16:57:40Z,512058,0.498,0.481,0,1258416,1014918,1125385
1152,92,edison,1370000,nevada,2020-11-06T16:58:40Z,512058,0.498,0.481,0,1258418,1014918,1125385
1153,92,edison,1370000,nevada,2020-11-06T17:03:34Z,512058,0.498,0.481,0,1258441,1014918,1125385
1154,92,edison,1370000,nevada,2020-11-06T17:48:41Z,512058,0.498,0.481,0,1259022,1014918,1125385
1155,92,edison,1370000,nevada,2020-11-06T18:03:42Z,512058,0.497,0.481,0,1260800,1014918,1125385
1156,93,edison,1370000,nevada,2020-11-06T23:19:42Z,512058,0.498,0.48,0,1269513,1014918,1125385
1157,0,edison,860000,maine,2020-11-04T10:02:24Z,335593,0.0,0.0,0,0,713180,747927
1158,0,edison,860000,maine,2020-11-04T01:34:20Z,335593,0.27,0.708,0,274,713180,747927
1159,1,edison,860000,maine,2020-11-04T01:36:23Z,335593,0.572,0.391,0,4937,713180,747927
1160,1,edison,860000,maine,2020-11-04T01:39:28Z,335593,0.533,0.432,0,7163,713180,747927
1161,1,edison,860000,maine,2020-11-04T01:42:18Z,335593,0.503,0.462,0,9205,713180,747927
1162,1,edison,860000,maine,2020-11-04T01:43:03Z,335593,0.487,0.48,0,10077,713180,747927
1163,1,edison,860000,maine,2020-11-04T01:48:02Z,335593,0.464,0.504,0,10817,713180,747927
1164,1,edison,860000,maine,2020-11-04T01:50:52Z,335593,0.456,0.512,0,11811,713180,747927
1165,1,edison,860000,maine,2020-11-04T01:50:54Z,335593,0.465,0.503,0,12793,713180,747927
1166,1,edison,860000,maine,2020-11-04T01:53:21Z,335593,0.467,0.501,0,12855,713180,747927
1167,2,edison,860000,maine,2020-11-04T01:53:38Z,335593,0.461,0.507,0,13339,713180,747927
1168,2,edison,860000,maine,2020-11-04T01:53:43Z,335593,0.457,0.508,0,14996,713180,747927
1169,2,edison,860000,maine,2020-11-04T01:55:41Z,335593,0.464,0.501,0,15441,713180,747927
1170,2,edison,860000,maine,2020-11-04T02:03:17Z,335593,0.457,0.509,0,16211,713180,747927
1171,2,edison,860000,maine,2020-11-04T02:03:41Z,335593,0.455,0.512,0,18537,713180,747927
1172,2,edison,860000,maine,2020-11-04T02:08:07Z,335593,0.45,0.517,0,19930,713180,747927
1173,3,edison,860000,maine,2020-11-04T02:10:32Z,335593,0.428,0.537,0,24684,713180,747927
1174,3,edison,860000,maine,2020-11-04T02:10:58Z,335593,0.426,0.539,0,25346,713180,747927
1175,3,edison,860000,maine,2020-11-04T02:11:25Z,335593,0.422,0.543,0,27644,713180,747927
1176,3,edison,860000,maine,2020-11-04T02:12:24Z,335593,0.422,0.543,0,28682,713180,747927
1177,4,edison,860000,maine,2020-11-04T02:12:59Z,335593,0.421,0.544,0,30930,713180,747927
1178,4,edison,860000,maine,2020-11-04T02:14:38Z,335593,0.425,0.54,0,32149,713180,747927
1179,4,edison,860000,maine,2020-11-04T02:17:17Z,335593,0.422,0.543,0,33802,713180,747927
1180,4,edison,860000,maine,2020-11-04T02:19:09Z,335593,0.418,0.546,0,35276,713180,747927
1181,4,edison,860000,maine,2020-11-04T02:20:35Z,335593,0.417,0.547,0,35919,713180,747927
1182,4,edison,860000,maine,2020-11-04T02:22:11Z,335593,0.413,0.552,0,38244,713180,747927
1183,5,edison,860000,maine,2020-11-04T02:23:41Z,335593,0.409,0.555,0,39895,713180,747927
