,eevp,eevp_source,vote_share_trd,trump2016,votes2012,votes2016,expected_votes,state,timestamp,hour_seconds,time_cat,vote_share_rep,vote_share_dem,votes,num_Trump,num_Biden,new_Trump,new_Biden,id,diff,d1_NEW,r_NEW,rabs_NEW,diff_cat,outlier,weird,
7797,36,edison,0,489371,670667,721231,795000,west-virginia,2020-11-04T01:50:30Z,01:50:30Z,4-Nov,0.62,0.361,284782,176564.84,102806.302,31569.704,19852.354,7797,0.259,2.64E-05,-0.875346527,0.875346527,high,normal,normal,
3628,9,edison,0,2279543,4730984,4824260,5550000,michigan,2020-11-04T01:50:30Z,01:50:30Z,4-Nov,0.597,0.382,498880,297831.36,190572.16,15835.119,5437.572,3628,0.215,7.31E-06,-0.54397132,0.54397132,high,normal,normal,
6512,94,edison,0,2970733,5742040,6166708,7000000,pennsylvania,2020-11-06T01:50:36Z,01:50:36Z,6-Nov,0.497,0.49,6579145,3269835.065,3223781.05,-2857.093,3662.26,6512,0.007,3.04E-05,0.321440274,0.321440274,low,normal,normal,
2049,45,edison,0,1557286,2624534,2757828,3070000,indiana,2020-11-04T01:50:37Z,01:50:37Z,4-Nov,0.598,0.382,1396158,834902.484,533332.356,2774.034,-512.194,2049,0.216,2.00E-08,-0.028316084,0.028316084,high,normal,normal,
1692,8,edison,0,2146015,5242014,5594420,6100000,illinois,2020-11-04T01:50:40Z,01:50:40Z,4-Nov,0.428,0.553,525266,224813.848,290472.098,1046.206,674.66,1692,0.125,3.60E-07,0.118848742,0.118848742,low,normal,normal,
260,9,edison,0,684872,1069468,1130635,1225000,arkansas,2020-11-04T01:50:45Z,01:50:45Z,4-Nov,0.685,0.293,112053,76756.305,32831.529,25145.37,12846.018,260,0.392,1.80E-05,-0.784873594,0.784873594,high,normal,normal,
1050,91,edison,0,4617886,8474179,9501617,11500000,florida,2020-11-04T01:50:48Z,01:50:48Z,4-Nov,0.507,0.483,10698039,5423905.773,5167152.837,1260.402,1200.738,1050,0.024,4.13E-07,0.127530631,0.127530631,low,normal,normal,
2334,36,edison,0,671018,1159971,1194755,1330000,kansas,2020-11-04T01:50:49Z,01:50:49Z,4-Nov,0.455,0.527,472997,215213.635,249269.419,4256.973,-4256.973,2334,0.072,1.70E-06,-0.263656878,0.263656878,low,normal,normal,
2910,1,edison,0,335593,713180,747927,860000,maine,2020-11-04T01:50:52Z,01:50:52Z,4-Nov,0.512,0.456,11811,6047.232,5385.816,595.464,366.728,2910,0.056,4.51E-07,0.132540534,0.132540534,low,normal,normal,
1217,27,edison,0,2089104,3900050,4141445,5025000,georgia,2020-11-04T01:50:53Z,01:50:53Z,4-Nov,0.559,0.431,1409070,787670.13,607309.17,7.826,6.034,1217,0.128,5.99E-07,0.152020993,0.152020993,low,normal,normal,
2911,1,edison,0,335593,713180,747927,860000,maine,2020-11-04T01:50:54Z,01:50:54Z,4-Nov,0.503,0.465,12793,6434.879,5948.745,387.647,562.929,2911,0.038,5.98E-07,0.152378852,0.152378852,low,normal,normal,
6988,33,edison,0,1522925,2458577,2508027,3060000,tennessee,2020-11-04T01:50:58Z,01:50:58Z,4-Nov,0.681,0.305,964885,657086.685,294289.925,1763.109,789.645,6988,0.376,1.70E-07,0.082082391,0.082082391,high,normal,normal,
6091,10,edison,0,2970733,5742040,6166708,7000000,pennsylvania,2020-11-04T01:50:58Z,01:50:58Z,4-Nov,0.351,0.641,715357,251090.307,458543.837,10610.949,3526.043,6091,0.29,2.43E-06,-0.318990499,0.318990499,high,normal,normal,
1218,28,edison,0,2089104,3900050,4141445,5025000,georgia,2020-11-04T01:51:02Z,01:51:02Z,4-Nov,0.558,0.432,1472557,821686.806,636144.624,34016.676,28835.454,1218,0.126,1.59E-05,-0.657247723,0.657247723,low,normal,normal,
5906,33,edison,0,949136,1334872,1452992,1630000,oklahoma,2020-11-04T01:51:05Z,01:51:05Z,4-Nov,0.553,0.427,535641,296209.473,228718.707,16511.923,10046.077,5906,0.126,3.96E-06,-0.398701738,0.398701738,low,normal,normal,
2335,36,edison,0,671018,1159971,1194755,1330000,kansas,2020-11-04T01:51:08Z,01:51:08Z,4-Nov,0.456,0.527,477264,217632.384,251518.128,2418.749,2248.709,2335,0.071,2.63E-07,0.102608646,0.102608646,low,normal,normal,
4403,0,edison,0,700714,1285584,1211088,1330000,mississippi,2020-11-04T01:51:17Z,01:51:17Z,4-Nov,0.652,0.335,1506,981.912,504.51,289.332,43.566,4403,0.317,4.86E-07,0.13727919,0.13727919,high,normal,normal,
3629,10,edison,0,2279543,4730984,4824260,5550000,michigan,2020-11-04T01:51:17Z,01:51:17Z,4-Nov,0.582,0.397,550389,320326.398,218504.433,22495.038,27932.273,3629,0.185,2.24E-08,-0.028551764,0.028551764,high,normal,normal,
5773,50,edison,0,2841005,5590898,5536528,6315000,ohio,2020-11-04T01:51:21Z,01:51:21Z,4-Nov,0.443,0.545,3178124,1407908.932,1732077.58,34383.731,14388.889,5773,0.102,5.89E-05,-1.256253254,1.256253254,low,normal,normal,
1693,9,edison,0,2146015,5242014,5594420,6100000,illinois,2020-11-04T01:51:22Z,01:51:22Z,4-Nov,0.429,0.551,534799,229428.771,294674.249,4614.923,4202.151,1693,0.122,7.13E-08,0.054019446,0.054019446,low,normal,normal,
3630,10,edison,0,2279543,4730984,4824260,5550000,michigan,2020-11-04T01:51:26Z,01:51:26Z,4-Nov,0.578,0.401,573857,331689.346,230116.657,11362.948,11612.224,3630,0.177,3.64E-08,-0.038967378,0.038967378,high,normal,normal,
1219,28,edison,0,2089104,3900050,4141445,5025000,georgia,2020-11-04T01:51:28Z,01:51:28Z,4-Nov,0.558,0.432,1474832,822956.256,637127.424,1269.45,982.8,1219,0.126,3.56E-07,0.11829192,0.11829192,low,normal,normal,
2719,69,edison,0,1202971,1797212,1924149,2200000,kentucky,2020-11-04T01:51:29Z,01:51:29Z,4-Nov,0.613,0.371,1608069,985746.297,596593.599,7798.449,2154.711,2719,0.242,1.07E-06,-0.211557872,0.211557872,high,normal,normal,
7557,35,edison,0,1769443,3854489,3982752,4430000,virginia,2020-11-04T01:51:34Z,01:51:34Z,4-Nov,0.578,0.402,1624089,938723.442,652883.778,32.368,22.512,7557,0.176,5.93E-07,0.15126397,0.15126397,high,normal,normal,
6092,13,edison,0,2970733,5742040,6166708,7000000,pennsylvania,2020-11-04T01:51:36Z,01:51:36Z,4-Nov,0.308,0.685,955161,294189.588,654285.285,43099.281,195741.448,6092,0.377,0.001461938,5.494655949,5.494655949,high,outlier,normal,
7119,63,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T01:51:46Z,01:51:46Z,4-Nov,0.481,0.505,7317366,3519653.046,3695269.83,11999.026,12597.73,7119,0.024,3.15E-08,-0.036252751,0.036252751,low,normal,normal,
4581,3,edison,0,1594511,2757323,2827673,3090000,missouri,2020-11-04T01:51:52Z,01:51:52Z,4-Nov,0.483,0.504,81778,39498.774,41216.112,790.784,83.822,4581,0.021,3.09E-07,0.109955452,0.109955452,low,normal,normal,
3631,10,edison,0,2279543,4730984,4824260,5550000,michigan,2020-11-04T01:51:52Z,01:51:52Z,4-Nov,0.568,0.406,574417,326268.856,233213.302,-5420.49,3096.645,3631,0.162,1.00E-05,0.588851989,0.588851989,high,normal,normal,
659,3,edison,0,673215,1558993,1644920,1850000,connecticut,2020-11-04T01:51:52Z,01:51:52Z,4-Nov,0.324,0.658,56399,18273.276,37110.542,4398.916,7034.51,659,0.334,7.91E-07,0.179765623,0.179765623,high,normal,normal,
1220,28,edison,0,2089104,3900050,4141445,5025000,georgia,2020-11-04T01:51:59Z,01:51:59Z,4-Nov,0.558,0.432,1496455,835021.89,646468.56,12065.634,9341.136,1220,0.126,6.97E-07,-0.170346092,0.170346092,low,normal,normal,
6588,33,edison,0,180543,446049,464144,520000,rhode-island,2020-11-04T01:52:02Z,01:52:02Z,4-Nov,0.541,0.438,173628,93932.748,76049.064,107.659,-86.267,6588,0.103,5.26E-07,0.142568941,0.142568941,low,normal,normal,
12,1,edison,0,1318255,2074338,2123372,2300000,alabama,2020-11-04T01:52:02Z,01:52:02Z,4-Nov,0.406,0.58,21290,8643.74,12348.2,1228.602,1318.648,12,0.174,4.57E-07,0.134081417,0.134081417,high,normal,normal,
6664,16,edison,0,1155389,1964118,2103027,2525000,south-carolina,2020-11-04T01:52:03Z,01:52:03Z,4-Nov,0.517,0.471,391495,202402.915,184394.145,-967.872,2492.443,6664,0.046,2.50E-06,0.307765619,0.307765619,low,normal,normal,
6989,35,edison,0,1522925,2458577,2508027,3060000,tennessee,2020-11-04T01:52:04Z,01:52:04Z,4-Nov,0.686,0.3,1023089,701839.054,306926.7,44752.369,12636.775,6989,0.386,0.00018859,-1.924702272,1.924702272,high,normal,normal,
7558,35,edison,0,1769443,3854489,3982752,4430000,virginia,2020-11-04T01:52:07Z,01:52:07Z,4-Nov,0.578,0.402,1624096,938727.488,652886.592,4.046,2.814,7558,0.176,6.00E-07,0.152110312,0.152110312,high,normal,normal,
660,3,edison,0,673215,1558993,1644920,1850000,connecticut,2020-11-04T01:52:12Z,01:52:12Z,4-Nov,0.316,0.667,57830,18274.28,38572.61,1.004,1462.068,660,0.351,1.15E-06,0.210650203,0.210650203,high,normal,normal,
7559,35,edison,0,1769443,3854489,3982752,4430000,virginia,2020-11-04T01:52:13Z,01:52:13Z,4-Nov,0.577,0.402,1632794,942122.138,656383.188,3394.65,3496.596,7559,0.175,2.29E-07,0.096209654,0.096209654,high,normal,normal,
1694,9,edison,0,2146015,5242014,5594420,6100000,illinois,2020-11-04T01:52:13Z,01:52:13Z,4-Nov,0.435,0.545,547442,238137.27,298355.89,8708.499,3681.641,1694,0.11,9.85E-07,-0.202996603,0.202996603,low,normal,normal,
5774,50,edison,0,2841005,5590898,5536528,6315000,ohio,2020-11-04T01:52:20Z,01:52:20Z,4-Nov,0.443,0.545,3182583,1409884.269,1734507.735,1975.337,2430.155,5774,0.102,4.62E-07,0.135450593,0.135450593,low,normal,normal,
5597,72,edison,0,2362631,4505372,4741564,5600000,north-carolina,2020-11-04T01:52:20Z,01:52:20Z,4-Nov,0.47,0.519,4258113,2001313.11,2209960.647,69378.222,59238.261,5597,0.049,0.000224348,-1.481933177,1.481933177,low,normal,normal,
2336,36,edison,0,671018,1159971,1194755,1330000,kansas,2020-11-04T01:52:21Z,01:52:21Z,4-Nov,0.457,0.526,478114,218498.098,251487.964,865.714,-30.164,2336,0.069,2.61E-07,0.101073006,0.101073006,low,normal,normal,
7120,64,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T01:52:29Z,01:52:29Z,4-Nov,0.486,0.5,7464928,3627955.008,3732464,108301.962,37194.17,7120,0.014,0.005053843,-4.6120944,4.6120944,low,outlier,normal,
7798,41,edison,0,489371,670667,721231,795000,west-virginia,2020-11-04T01:52:36Z,01:52:36Z,4-Nov,0.599,0.382,327161,195969.439,124975.502,19404.599,22169.2,7798,0.217,1.69E-07,-0.080733463,0.080733463,high,normal,normal,
1695,9,edison,0,2146015,5242014,5594420,6100000,illinois,2020-11-04T01:52:47Z,01:52:47Z,4-Nov,0.435,0.545,547448,238139.88,298359.16,2.61,3.27,1695,0.11,6.00E-07,0.152211408,0.152211408,low,normal,normal,
261,12,edison,0,684872,1069468,1130635,1225000,arkansas,2020-11-04T01:52:47Z,01:52:47Z,4-Nov,0.668,0.308,158484,105867.312,48813.072,29111.007,15981.543,261,0.36,2.54E-05,-0.888291256,0.888291256,high,normal,normal,
2720,69,edison,0,1202971,1797212,1924149,2200000,kentucky,2020-11-04T01:52:49Z,01:52:49Z,4-Nov,0.614,0.37,1618537,993781.718,598858.69,8035.421,2265.091,2720,0.244,1.17E-06,-0.22081632,0.22081632,high,normal,normal,
6093,13,edison,0,2970733,5742040,6166708,7000000,pennsylvania,2020-11-04T01:52:56Z,01:52:56Z,4-Nov,0.31,0.683,959453,297430.43,655306.399,3240.842,1021.114,6093,0.373,9.15E-10,0.006075238,0.006075238,high,normal,normal,
6990,36,edison,0,1522925,2458577,2508027,3060000,tennessee,2020-11-04T01:52:58Z,01:52:58Z,4-Nov,0.687,0.299,1034509,710707.683,309318.191,8868.629,2391.491,6990,0.388,1.66E-06,-0.263836602,0.263836602,high,normal,normal,
5907,34,edison,0,949136,1334872,1452992,1630000,oklahoma,2020-11-04T01:52:59Z,01:52:59Z,4-Nov,0.557,0.422,549694,306179.558,231970.868,9970.085,3252.161,5907,0.135,2.05E-06,-0.292967004,0.292967004,low,normal,normal,
2050,46,edison,0,1557286,2624534,2757828,3070000,indiana,2020-11-04T01:53:06Z,01:53:06Z,4-Nov,0.598,0.382,1397719,835835.962,533928.658,933.478,596.302,2050,0.216,3.82E-07,0.122219147,0.122219147,high,normal,normal,
7121,64,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T01:53:07Z,01:53:07Z,4-Nov,0.486,0.5,7464975,3627977.85,3732487.5,22.842,23.5,7121,0.014,5.97E-07,0.151853138,0.151853138,low,normal,normal,
1221,28,edison,0,2089104,3900050,4141445,5025000,georgia,2020-11-04T01:53:09Z,01:53:09Z,4-Nov,0.559,0.431,1508133,843046.347,650005.323,8024.457,3536.763,1221,0.128,6.86E-07,-0.169322173,0.169322173,low,normal,normal,
2051,46,edison,0,1557286,2624534,2757828,3070000,indiana,2020-11-04T01:53:17Z,01:53:17Z,4-Nov,0.598,0.382,1397738,835847.324,533935.916,11.362,7.258,2051,0.216,5.98E-07,0.15186592,0.15186592,high,normal,normal,
4582,3,edison,0,1594511,2757323,2827673,3090000,missouri,2020-11-04T01:53:20Z,01:53:20Z,4-Nov,0.487,0.5,82665,40257.855,41332.5,759.081,116.388,4582,0.013,3.28E-07,0.113087225,0.113087225,low,normal,normal,
2912,1,edison,0,335593,713180,747927,860000,maine,2020-11-04T01:53:21Z,01:53:21Z,4-Nov,0.501,0.467,12855,6440.355,6003.285,5.476,54.54,2912,0.034,6.15E-07,0.154096636,0.154096636,low,normal,normal,
7560,35,edison,0,1769443,3854489,3982752,4430000,virginia,2020-11-04T01:53:22Z,01:53:22Z,4-Nov,0.577,0.402,1650359,952257.143,663444.318,10135.005,7061.13,7560,0.175,5.38E-07,-0.150140118,0.150140118,high,normal,normal,
3632,11,edison,0,2279543,4730984,4824260,5550000,michigan,2020-11-04T01:53:23Z,01:53:23Z,4-Nov,0.571,0.404,641548,366323.908,259185.392,40055.052,25972.09,3632,0.167,5.54E-05,-1.12022462,1.12022462,high,normal,normal,
2913,2,edison,0,335593,713180,747927,860000,maine,2020-11-04T01:53:38Z,01:53:38Z,4-Nov,0.507,0.461,13339,6762.873,6149.279,322.518,145.994,2913,0.046,5.01E-07,0.139461066,0.139461066,low,normal,normal,
5775,50,edison,0,2841005,5590898,5536528,6315000,ohio,2020-11-04T01:53:41Z,01:53:41Z,4-Nov,0.443,0.545,3182658,1409917.494,1734548.61,33.225,40.875,5775,0.102,5.98E-07,0.151948968,0.151948968,low,normal,normal,
2914,2,edison,0,335593,713180,747927,860000,maine,2020-11-04T01:53:43Z,01:53:43Z,4-Nov,0.508,0.457,14996,7617.968,6853.172,855.095,703.893,2914,0.051,4.39E-07,0.131045058,0.131045058,low,normal,normal,
2052,46,edison,0,1557286,2624534,2757828,3070000,indiana,2020-11-04T01:53:44Z,01:53:44Z,4-Nov,0.599,0.381,1403681,840804.919,534802.461,4957.595,866.545,2052,0.218,2.40E-07,-0.09916301,0.09916301,high,normal,normal,
7561,35,edison,0,1769443,3854489,3982752,4430000,virginia,2020-11-04T01:53:48Z,01:53:48Z,4-Nov,0.577,0.402,1650367,952261.759,663447.534,4.616,3.216,7561,0.175,6.00E-07,0.152093502,0.152093502,high,normal,normal,
7562,35,edison,0,1769443,3854489,3982752,4430000,virginia,2020-11-04T01:53:55Z,01:53:55Z,4-Nov,0.577,0.402,1650391,952275.607,663457.182,13.848,9.648,7562,0.175,5.97E-07,0.151818068,0.151818068,high,normal,normal,
1222,29,edison,0,2089104,3900050,4141445,5025000,georgia,2020-11-04T01:53:55Z,01:53:55Z,4-Nov,0.566,0.424,1562887,884594.042,662664.088,41547.695,12658.765,1222,0.142,0.000139689,-1.738874695,1.738874695,low,normal,normal,
5776,51,edison,0,2841005,5590898,5536528,6315000,ohio,2020-11-04T01:53:57Z,01:53:57Z,4-Nov,0.447,0.541,3232884,1445099.148,1748990.244,35181.654,14441.634,5776,0.094,6.45E-05,-1.300188722,1.300188722,low,normal,normal,
4583,3,edison,0,1594511,2757323,2827673,3090000,missouri,2020-11-04T01:53:59Z,01:53:59Z,4-Nov,0.49,0.497,83416,40873.84,41457.752,615.985,125.252,4583,0.007,3.80E-07,0.121698397,0.121698397,low,normal,normal,
5908,34,edison,0,949136,1334872,1452992,1630000,oklahoma,2020-11-04T01:54:00Z,01:54:00Z,4-Nov,0.561,0.419,560325,314342.325,234776.175,8162.767,2805.307,5908,0.142,1.02E-06,-0.206557764,0.206557764,low,normal,normal,
6991,45,edison,0,1522925,2458577,2508027,3060000,tennessee,2020-11-04T01:54:03Z,01:54:03Z,4-Nov,0.612,0.372,1304815,798546.78,485391.18,87839.097,176072.989,6991,0.24,0.000715091,2.126981638,2.126981638,high,outlier,normal,
3286,1,edison,0,1090893,3167767,3325046,3725000,massachusetts,2020-11-04T01:54:08Z,01:54:08Z,4-Nov,0.309,0.668,35864,11081.976,23957.152,1913.046,2236.273,3286,0.359,4.34E-07,0.131290288,0.131290288,high,normal,normal,
4404,0,edison,0,700714,1285584,1211088,1330000,mississippi,2020-11-04T01:54:13Z,01:54:13Z,4-Nov,0.714,0.274,2110,1506.54,578.14,524.628,73.63,4404,0.44,4.01E-07,0.124905029,0.124905029,high,normal,normal,
3287,1,edison,0,1090893,3167767,3325046,3725000,massachusetts,2020-11-04T01:54:18Z,01:54:18Z,4-Nov,0.339,0.638,41341,14014.599,26375.558,2932.623,2418.406,3287,0.299,1.58E-07,0.079745365,0.079745365,high,normal,normal,
4584,10,edison,0,1594511,2757323,2827673,3090000,missouri,2020-11-04T01:54:22Z,01:54:22Z,4-Nov,0.337,0.652,304964,102772.868,198836.528,61899.028,157378.776,4584,0.315,0.000692775,2.875684707,2.875684707,high,outlier,normal,
7563,35,edison,0,1769443,3854489,3982752,4430000,virginia,2020-11-04T01:54:28Z,01:54:28Z,4-Nov,0.578,0.402,1659401,959133.778,667079.202,6858.171,3622.02,7563,0.176,2.34E-07,-0.098618025,0.098618025,high,normal,normal,
4585,10,edison,0,1594511,2757323,2827673,3090000,missouri,2020-11-04T01:54:40Z,01:54:40Z,4-Nov,0.339,0.651,305598,103597.722,198944.298,824.854,107.77,4585,0.312,3.04E-07,0.108947435,0.108947435,high,normal,normal,
262,13,edison,0,684872,1069468,1130635,1225000,arkansas,2020-11-04T01:54:46Z,01:54:46Z,4-Nov,0.674,0.302,166955,112527.67,50420.41,6660.358,1607.338,262,0.372,6.78E-07,-0.167783129,0.167783129,high,normal,normal,
3288,1,edison,0,1090893,3167767,3325046,3725000,massachusetts,2020-11-04T01:54:47Z,01:54:47Z,4-Nov,0.336,0.641,48533,16307.088,31109.653,2292.489,4734.095,3288,0.305,1.10E-06,0.209299155,0.209299155,high,normal,normal,
6094,13,edison,0,2970733,5742040,6166708,7000000,pennsylvania,2020-11-04T01:54:55Z,01:54:55Z,4-Nov,0.311,0.681,963987,299799.957,656475.147,2369.527,1168.748,6094,0.37,9.70E-08,0.062254712,0.062254712,high,normal,normal,
1223,30,edison,0,2089104,3900050,4141445,5025000,georgia,2020-11-04T01:54:55Z,01:54:55Z,4-Nov,0.569,0.421,1579565,898772.485,664996.865,14178.443,2332.777,1223,0.148,7.98E-06,-0.572559877,0.572559877,low,normal,normal,
6992,45,edison,0,1522925,2458577,2508027,3060000,tennessee,2020-11-04T01:54:58Z,01:54:58Z,4-Nov,0.615,0.369,1323620,814026.3,488415.78,15479.52,3024.6,6992,0.246,9.46E-06,-0.619962123,0.619962123,high,normal,normal,
4586,10,edison,0,1594511,2757323,2827673,3090000,missouri,2020-11-04T01:55:00Z,01:55:00Z,4-Nov,0.345,0.644,309721,106853.745,199460.324,3256.023,516.026,4586,0.299,5.58E-09,-0.015002147,0.015002147,high,normal,normal,
538,77,edison,0,4483810,13038547,14237884,16230000,california,2020-11-06T01:55:01Z,01:55:01Z,6-Nov,0.33,0.651,12570927,4148405.91,8183673.477,23550.78,46459.266,538,0.321,7.90E-05,0.509584049,0.509584049,high,normal,normal,
2721,70,edison,0,1202971,1797212,1924149,2200000,kentucky,2020-11-04T01:55:03Z,01:55:03Z,4-Nov,0.619,0.365,1635800,1012560.2,597067,18778.482,-1791.69,2721,0.254,2.59E-05,-1.00294636,1.00294636,high,normal,normal,
7564,36,edison,0,1769443,3854489,3982752,4430000,virginia,2020-11-04T01:55:04Z,01:55:04Z,4-Nov,0.579,0.401,1701553,985199.187,682322.753,26065.409,15243.551,7564,0.178,1.64E-05,-0.742069028,0.742069028,high,normal,normal,
5909,35,edison,0,949136,1334872,1452992,1630000,oklahoma,2020-11-04T01:55:04Z,01:55:04Z,4-Nov,0.565,0.414,576581,325768.265,238704.534,11425.94,3928.359,5909,0.151,2.93E-06,-0.349924271,0.349924271,low,normal,normal,
6993,45,edison,0,1522925,2458577,2508027,3060000,tennessee,2020-11-04T01:55:09Z,01:55:09Z,4-Nov,0.615,0.369,1323638,814037.37,488422.422,11.07,6.642,6993,0.246,5.98E-07,0.151858131,0.151858131,high,normal,normal,
4587,10,edison,0,1594511,2757323,2827673,3090000,missouri,2020-11-04T01:55:09Z,01:55:09Z,4-Nov,0.349,0.641,312488,109058.312,200304.808,2204.567,844.484,4587,0.292,8.68E-08,0.058803644,0.058803644,high,normal,normal,
13,1,edison,0,1318255,2074338,2123372,2300000,alabama,2020-11-04T01:55:09Z,01:55:09Z,4-Nov,0.423,0.564,23626,9993.798,13325.064,1350.058,976.864,13,0.141,3.26E-07,0.113403422,0.113403422,low,normal,normal,
3633,12,edison,0,2279543,4730984,4824260,5550000,michigan,2020-11-04T01:55:13Z,01:55:13Z,4-Nov,0.57,0.404,663038,377931.66,267867.352,11607.752,8681.96,3633,0.166,6.95E-07,-0.170290719,0.170290719,high,normal,normal,
7448,38,edison,0,95369,299290,315067,370000,vermont,2020-11-04T01:55:14Z,01:55:14Z,4-Nov,0.305,0.663,136043,41493.115,90196.509,6174.139,14742.333,7448,0.358,3.59E-06,0.38561636,0.38561636,high,normal,normal,
7122,64,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T01:55:15Z,01:55:15Z,4-Nov,0.486,0.5,7496354,3643228.044,3748177,15250.194,15689.5,7122,0.014,2.47E-07,-0.100186303,0.100186303,low,normal,normal,
5598,73,edison,0,2362631,4505372,4741564,5600000,north-carolina,2020-11-04T01:55:15Z,01:55:15Z,4-Nov,0.472,0.517,4309844,2034246.368,2228189.348,32933.258,18228.701,5598,0.045,3.71E-05,-1.018971011,1.018971011,low,normal,normal,
3289,2,edison,0,1090893,3167767,3325046,3725000,massachusetts,2020-11-04T01:55:37Z,01:55:37Z,4-Nov,0.327,0.649,62238,20351.826,40392.462,4044.738,9282.809,3289,0.322,2.07E-06,0.290124312,0.290124312,high,normal,normal,
2915,2,edison,0,335593,713180,747927,860000,maine,2020-11-04T01:55:41Z,01:55:41Z,4-Nov,0.501,0.464,15441,7735.941,7164.624,117.973,311.452,2915,0.037,6.45E-07,0.157881001,0.157881001,low,normal,normal,
5777,52,edison,0,2841005,5590898,5536528,6315000,ohio,2020-11-04T01:55:43Z,01:55:43Z,4-Nov,0.449,0.539,3261756,1464528.444,1758086.484,19429.296,9096.24,5777,0.09,9.51E-06,-0.605025073,0.605025073,low,normal,normal,
661,3,edison,0,673215,1558993,1644920,1850000,connecticut,2020-11-04T01:55:47Z,01:55:47Z,4-Nov,0.318,0.664,59452,18905.736,39476.128,631.456,903.518,661,0.346,5.92E-07,0.151933245,0.151933245,high,normal,normal,
6994,46,edison,0,1522925,2458577,2508027,3060000,tennessee,2020-11-04T01:55:56Z,01:55:56Z,4-Nov,0.616,0.368,1329596,819031.136,489291.328,4993.766,868.906,6994,0.248,2.49E-07,-0.101155633,0.101155633,high,normal,normal,
7123,64,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T01:55:57Z,01:55:57Z,4-Nov,0.486,0.5,7497940,3643998.84,3748970,770.796,793,7123,0.014,4.98E-07,0.139473038,0.139473038,low,normal,normal,
5778,52,edison,0,2841005,5590898,5536528,6315000,ohio,2020-11-04T01:55:57Z,01:55:57Z,4-Nov,0.449,0.539,3261763,1464531.587,1758090.257,3.143,3.773,5778,0.09,6.00E-07,0.152200772,0.152200772,low,normal,normal,
